time,I
267.903,84.3
268.101,84.07
269.092,84.3
270.277,84.07
270.477,84.3
270.675,84.07
271.067,84.3
271.27,84.07
271.465,84.3
272.455,83.7
272.849,84.3
273.246,83.38
273.442,84.3
273.639,84.07
273.838,84.3
274.036,83.98
274.236,83.38
274.432,84.07
274.631,83.98
275.028,84.3
275.619,83.7
275.816,84.3
276.011,83.98
276.211,83.38
276.409,84.3
277.003,83.98
277.213,84.07
277.396,83.7
277.597,84.3
277.992,83.7
278.584,83.38
278.98,84.3
279.178,83.98
279.574,83.38
279.774,83.7
279.969,84.3
280.168,83.7
280.367,83.38
287.289,84.1
287.486,83.38
287.698,83.06
287.883,83.38
288.681,83.06
289.069,83.38
289.465,83.06
289.661,83.38
290.257,83.06
290.651,83.38
290.847,83.06
291.049,83.38
291.444,83.06
291.64,83.38
292.232,83.06
292.428,83.38
293.222,83.62
293.42,83.38
294.013,83.06
294.41,83.38
294.806,83.06
295.202,83.3
295.398,83.06
295.594,83.38
295.793,83.62
295.993,83.3
296.386,83.06
296.587,83.3
296.784,84.02
296.98,83.3
297.178,83.62
297.375,83.3
297.77,84.02
297.97,83.3
298.164,83.06
298.365,83.3
298.562,84.02
298.958,83.3
299.552,84.02
299.748,83.3
300.144,84.02
300.343,83.3
300.935,84.02
301.135,83.3
301.331,84.02
301.731,83.3
301.926,84.02
302.122,83.3
302.319,84.02
302.517,83.3
303.309,84.02
303.507,83.3
303.902,84.02
304.104,83.3
305.093,84.02
305.295,83.3
305.88,84.02
306.276,83.3
306.489,84.02
307.069,83.3
307.664,84.02
307.859,83.3
308.65,84.02
308.848,83.7
309.05,84.02
309.244,83.3
309.838,84.02
310.037,83.3
310.232,83.7
310.436,83.3
311.22,83.7
311.418,84.02
311.618,83.7
311.814,83.3
312.014,83.7
312.803,83.3
313.2,83.7
313.594,83.3
313.99,83.7
314.191,82.97
314.386,83.7
314.585,84.02
314.98,83.7
315.176,82.97
315.375,84.02
315.772,83.7
316.166,84.02
316.367,83.7
316.766,82.97
317.349,83.7
318.144,82.97
318.341,83.7
319.134,82.97
319.332,83.7
319.727,82.97
319.922,83.7
320.321,84.02
320.516,83.7
320.912,82.97
321.113,83.7
321.507,82.97
322.298,83.7
322.691,82.97
322.892,83.7
323.089,82.97
323.484,83.7
324.87,82.97
325.072,83.7
325.462,82.97
325.661,83.7
326.257,82.97
326.454,83.7
328.231,82.97
328.63,83.7
329.228,82.97
329.419,83.7
329.618,82.97
329.814,83.7
330.605,83.93
330.804,83.7
331.597,82.97
331.792,83.7
332.385,83.93
332.582,83.7
333.375,83.93
333.776,83.7
334.566,82.97
334.762,83.7
336.148,83.93
336.344,83.7
336.938,83.93
337.332,83.7
337.739,83.93
338.321,83.7
338.914,83.93
339.707,83.7
340.299,83.93
340.498,82.97
340.694,83.7
341.486,83.93
342.278,83.7
342.672,83.93
342.873,83.7
343.267,83.93
343.666,83.7
344.256,83.93
344.456,83.7
344.649,83.93
345.642,83.7
346.034,83.93
347.028,83.61
347.223,83.93
347.816,83.61
348.211,83.93
349.003,83.61
349.204,83.93
349.793,83.61
349.995,83.93
350.98,83.61
351.973,83.93
352.168,83.61
353.159,83.93
353.354,83.61
353.553,83.93
354.146,83.61
354.346,83.93
354.542,83.61
354.738,83.93
354.936,83.61
355.73,83.93
356.321,83.61
356.716,83.93
357.113,83.61
357.507,83.93
357.905,83.61
359.485,83.93
359.681,83.61
359.88,83.93
360.084,83.61
360.278,83.93
360.474,83.61
360.868,83.93
361.069,83.61
361.266,83.93
361.476,83.61
361.66,83.93
361.858,83.61
364.035,83.01
364.232,83.61
368.386,83.01
368.582,83.61
373.332,83.01
373.529,83.61
374.519,83.01
374.723,83.61
378.474,83.01
378.675,83.61
379.265,83.01
379.665,83.61
379.858,83.01
380.062,83.61
380.254,83.01
380.655,82.69
380.85,83.01
381.64,83.61
381.836,82.69
382.034,83.01
382.827,83.61
385.004,83.01
385.397,83.61
386.19,83.01
386.388,83.61
386.982,83.01
387.179,83.61
388.172,83.01
388.365,83.61
389.553,83.01
389.755,83.61
390.545,83.01
390.738,83.61
391.532,83.01
391.926,83.61
392.518,82.69
392.719,83.01
392.917,83.61
393.113,83.01
393.51,83.61
394.104,83.01
394.298,82.69
394.5,83.01
394.695,83.61
395.091,83.01
395.29,83.61
395.488,82.69
395.686,83.61
396.279,83.29
396.874,83.61
397.269,82.69
397.464,83.61
397.663,82.69
398.061,82.93
398.256,83.61
398.454,82.69
398.653,83.61
398.849,82.69
399.047,82.93
399.444,83.01
399.838,82.69
400.235,83.25
400.431,83.01
400.63,83.25
400.825,82.93
401.025,82.69
401.421,82.93
401.818,83.52
402.016,82.93
402.212,83.29
402.409,82.69
402.808,82.93
403.005,83.52
403.199,82.93
403.793,82.69
403.994,83.25
404.187,82.93
404.387,83.52
404.583,82.69
404.783,83.01
405.179,82.93
405.77,83.01
406.168,83.85
406.364,83.01
406.562,83.61
406.764,82.69
406.955,82.93
407.155,83.25
407.352,83.01
407.55,82.93
407.747,83.01
407.943,82.69
408.143,82.93
408.735,83.25
408.934,82.93
409.133,82.69
409.331,83.01
409.526,82.69
409.726,82.93
410.122,83.52
410.317,82.93
410.915,83.52
411.108,82.93
411.903,83.52
412.098,83.25
412.294,82.93
412.495,83.25
413.086,82.93
417.637,83.61
417.836,82.93
421.994,82.69
422.187,82.93
431.49,82.6
431.684,82.93
432.278,82.6
432.673,82.93
433.069,82.6
433.267,82.93
433.465,82.6
433.661,82.93
436.63,82.6
437.027,82.93
439.004,82.6
439.203,82.93
439.399,82.6
439.597,82.93
441.576,82.6
441.97,82.93
442.369,82.6
442.567,82.93
442.761,82.6
443.357,82.93
445.731,82.6
446.323,82.93
447.312,82.6
447.509,82.93
447.707,82.6
447.905,82.93
448.301,82.6
448.504,82.93
448.697,82.6
449.1,82.93
449.487,82.6
449.687,82.93
449.884,82.6
450.279,82.93
451.071,82.6
451.268,82.93
451.467,82.6
452.057,82.93
453.05,82.6
453.444,82.93
453.642,82.6
454.242,82.93
