time,I
271.374,149.16
271.77,148.92
271.969,148.2
272.164,147.88
272.362,148.92
272.758,149.16
272.958,148.92
273.154,149.16
273.551,148.84
273.946,149.16
274.145,148.84
274.739,148.2
274.934,149.16
275.329,148.84
275.529,148.44
275.725,148.11
275.926,148.84
276.121,147.88
276.321,148.84
276.913,148.6
277.11,148.84
277.704,148.51
277.903,148.84
278.694,148.6
278.889,148.84
280.077,148.6
280.474,148.84
280.673,148.6
280.869,148.84
281.07,148.24
281.264,148.84
281.66,148.6
281.861,148.24
282.058,148.84
282.651,147.92
282.847,148.84
283.242,148.51
283.638,148.84
283.839,148.24
284.037,147.92
284.825,148.84
285.817,148.24
286.21,147.92
286.803,148.84
287.003,147.92
287.2,148.24
287.398,148.51
287.792,148.24
287.991,147.92
288.98,148.51
289.177,148.84
289.573,148.24
289.771,147.92
290.561,147.59
290.758,147.92
291.559,147.59
291.747,147.92
291.949,147.59
292.145,147.83
292.342,148.15
292.542,147.59
292.735,147.92
295.505,147.59
295.706,147.92
296.502,147.59
296.889,147.92
297.69,147.59
298.276,147.92
298.474,147.59
298.867,147.92
299.07,147.59
299.264,147.92
299.463,147.59
299.661,147.92
300.055,147.59
300.652,147.92
300.847,147.59
301.243,147.92
301.441,147.59
303.221,147.51
303.417,147.83
303.616,147.59
304.21,147.83
304.806,147.59
305.594,147.27
305.791,147.59
305.991,148.32
306.187,147.51
306.583,147.59
306.781,147.27
306.98,147.51
307.177,147.83
307.775,147.59
307.969,148.23
308.165,147.83
308.363,147.59
308.561,147.83
309.946,148.23
310.145,147.51
310.342,147.83
310.738,148.23
310.937,147.51
311.143,147.83
311.528,148.23
311.726,147.59
311.926,147.83
312.121,147.51
312.321,148.23
312.717,147.83
312.913,148.55
313.113,147.51
313.506,148.55
313.706,148.23
313.903,147.51
314.297,148.23
314.495,148.55
314.694,148.23
315.289,147.51
315.683,147.83
315.881,147.51
316.078,148.23
316.275,147.51
316.866,148.23
317.065,147.51
317.662,148.23
318.059,147.51
318.252,148.23
318.453,147.51
318.651,148.23
319.045,147.51
319.246,148.23
319.64,147.51
320.035,148.23
320.232,147.51
320.43,148.23
321.228,147.51
321.42,148.23
322.411,147.51
322.612,148.23
323.397,147.51
323.605,147.83
323.792,148.23
323.993,147.59
324.191,148.23
324.388,147.51
324.585,148.23
324.781,147.51
324.98,148.23
325.969,146.91
326.167,147.63
326.363,148.23
326.57,147.51
326.757,147.31
326.956,148.23
327.551,146.91
327.749,148.23
328.144,147.63
328.341,148.23
328.539,147.91
328.75,148.23
328.935,146.59
329.132,147.63
329.528,147.31
329.734,147.63
330.123,147.31
330.319,147.51
330.518,147.31
330.714,147.63
331.309,147.31
331.9,147.63
332.296,147.31
335.066,147.55
335.264,147.31
335.461,147.55
335.857,147.22
336.056,147.31
336.25,147.55
336.45,147.22
336.649,147.55
336.847,147.22
337.636,146.9
338.035,147.22
341.595,147.31
341.795,147.22
342.189,146.99
342.386,147.22
342.585,146.99
342.781,147.31
342.979,146.99
343.572,147.31
344.762,146.99
344.957,147.31
345.153,146.99
345.552,147.31
345.946,146.99
346.737,147.31
347.331,147.55
347.529,147.31
347.729,146.99
347.928,147.31
348.124,147.22
348.321,147.31
348.52,147.22
348.718,146.99
348.916,147.22
349.112,146.99
349.506,147.31
350.102,147.22
350.892,146.99
351.089,147.22
351.288,147.55
351.486,147.22
356.036,146.9
356.234,147.22
356.829,146.9
357.226,147.22
357.42,146.9
357.618,146.63
357.818,146.9
358.211,147.22
358.607,146.31
359.002,147.22
359.598,146.31
360.981,146.54
361.183,146.22
361.376,146.31
362.96,147.22
363.162,146.31
363.949,147.03
364.146,146.31
364.345,145.98
364.743,146.94
364.935,146.31
365.136,146.94
365.331,146.22
365.531,146.31
365.729,146.9
366.521,146.31
366.716,146.71
366.917,146.9
368.498,146.31
368.696,146.9
369.091,146.31
369.882,146.9
370.08,146.63
370.278,147.22
370.477,146.9
370.872,146.31
371.069,146.9
371.663,147.63
371.86,146.9
372.058,146.31
372.255,147.63
372.454,146.9
372.65,146.31
372.848,147.63
373.044,146.31
373.243,146.9
373.44,147.03
373.642,145.98
373.838,146.31
374.433,145.98
374.629,146.71
374.832,146.31
375.024,147.03
375.222,146.71
375.419,145.98
375.619,146.9
375.815,146.58
376.012,146.9
376.211,146.31
376.409,145.98
376.606,146.71
376.803,146.58
377.203,147.3
377.398,146.9
377.793,145.98
378.189,146.9
378.584,145.98
378.78,146.9
378.987,146.31
379.178,145.98
379.377,146.9
379.571,146.71
379.77,145.98
380.165,146.71
380.365,145.98
380.758,146.71
380.963,146.9
381.154,146.94
381.351,146.71
381.548,146.22
381.75,146.71
381.944,145.98
382.142,147.03
382.34,146.71
382.538,146.94
382.735,145.98
382.934,146.71
383.132,146.38
383.33,146.71
385.11,146.94
385.506,146.71
385.9,146.94
386.498,146.62
386.691,146.94
386.89,146.71
387.878,146.94
388.274,146.71
389.065,146.62
389.276,146.71
389.461,146.94
389.661,146.71
389.86,146.94
390.059,146.71
390.251,146.94
390.847,146.62
391.043,146.94
391.241,146.62
391.834,146.94
392.031,146.62
392.229,146.94
392.626,146.22
392.823,146.94
393.226,146.62
393.421,146.94
393.616,146.62
394.01,146.94
394.207,146.22
394.402,146.94
394.606,146.62
394.8,146.94
395.394,146.71
395.591,146.94
396.185,146.22
396.385,146.94
397.768,146.62
397.967,146.22
398.362,146.94
399.156,146.62
399.35,146.94
399.944,146.62
400.933,146.94
401.131,146.62
401.726,146.94
401.923,146.62
407.857,146.3
408.453,146.62
410.431,146.3
410.626,146.62
411.419,146.3
411.617,146.62
411.817,146.3
412.012,146.62
412.211,146.3
412.408,146.62
412.803,146.3
413.203,146.62
413.4,146.3
413.596,145.7
413.796,146.3
414.385,145.7
414.585,146.3
414.979,146.53
415.175,146.3
415.375,145.7
415.579,146.3
416.174,145.7
416.363,146.3
416.562,145.7
416.757,146.3
416.962,145.7
417.155,146.3
417.354,145.7
417.75,146.02
417.946,145.7
419.332,146.02
419.923,145.7
420.121,146.02
420.321,145.7
421.11,146.3
421.309,145.94
421.705,145.7
421.902,146.3
422.101,145.7
425.264,145.94
425.462,146.3
425.664,145.94
425.861,145.7
427.044,145.61
427.246,145.7
427.64,145.61
427.837,145.94
428.035,145.7
429.42,146.53
429.619,145.7
429.815,146.3
430.212,145.7
430.803,145.94
431.003,145.7
432.389,145.38
432.585,145.94
432.98,145.38
433.181,145.61
433.374,145.94
433.573,145.61
433.969,145.7
434.364,145.94
434.56,145.61
435.746,145.94
435.948,145.61
436.143,145.7
436.343,145.61
436.539,145.94
436.937,145.61
437.136,145.94
437.33,145.61
437.924,145.38
438.122,145.61
441.091,145.94
441.486,145.61
442.673,145.94
443.464,145.61
443.664,145.94
443.859,145.61
444.059,145.94
444.255,145.61
445.245,145.38
445.442,145.61
445.639,145.38
445.84,145.61
446.632,145.38
446.826,145.61
449.003,146.34
449.2,145.61
449.992,145.29
450.194,145.61
450.388,146.01
450.584,145.61
450.781,145.29
450.983,145.61
453.155,145.29
453.356,145.61
454.539,145.29
454.736,145.61
455.131,146.34
455.331,145.61
455.529,146.34
455.727,145.61
457.112,145.29
457.312,145.61
458.303,146.34
458.499,145.61
459.489,145.29
459.685,145.61
459.883,146.34
460.081,145.61
460.278,146.34
460.675,146.01
460.874,144.93
461.069,145.29
461.463,146.01
461.665,145.61
462.059,145.29
462.453,146.01
462.857,145.61
463.047,145.29
463.247,146.01
463.446,145.53
463.839,146.25
464.235,145.65
464.431,146.01
464.631,145.33
464.828,145.65
465.027,146.01
465.225,144.69
465.42,145.65
465.619,146.01
465.817,145.42
466.411,146.01
466.609,145.29
466.804,146.01
467.004,145.61
467.201,146.01
467.401,145.29
467.595,146.01
467.992,145.29
468.19,146.01
468.782,145.65
468.982,146.01
469.178,145.42
469.377,146.01
470.366,145.33
470.567,145.65
470.762,145.42
470.958,146.01
471.157,145.42
471.358,145.1
471.554,145.69
471.751,145.33
471.95,146.01
472.744,145.33
473.134,145.42
473.335,145.29
473.73,146.01
474.323,145.42
474.521,146.01
474.717,145.42
474.917,145.1
475.111,146.01
475.311,145.42
475.508,145.1
475.708,145.33
476.298,145.1
476.498,145.33
476.703,145.42
476.893,145.33
477.091,145.1
477.287,145.33
477.485,145.1
477.684,145.42
477.888,145.33
478.277,145.1
478.474,145.65
478.673,145.33
478.87,146.25
479.078,145.42
479.266,145.1
479.663,145.65
479.86,145.33
480.057,145.42
480.253,145.1
480.452,145.33
480.648,145.42
480.848,145.1
481.043,145.33
481.243,145.1
481.44,146.01
481.638,145.42
481.835,145.33
482.042,145.42
482.23,145.69
482.43,146.01
482.628,145.93
482.825,145.42
483.022,145.65
483.419,146.01
484.011,145.33
484.21,146.01
484.405,146.25
484.607,145.65
484.801,145.93
485.001,146.01
485.198,146.25
485.593,145.33
485.99,146.01
486.184,145.1
486.388,145.33
486.779,145.93
486.976,145.33
487.571,146.25
487.769,145.33
488.365,145.93
488.56,145.33
488.958,145.65
489.153,145.33
489.351,145.1
489.55,145.42
489.748,145.33
489.944,145.1
490.141,145.33
491.724,145.65
491.93,145.33
493.701,145.42
493.902,145.33
495.088,145.01
495.284,145.33
495.483,145.01
495.878,145.33
496.866,145.01
497.857,145.33
498.647,145.01
499.042,145.33
499.638,145.01
499.837,145.33
500.822,145.01
501.417,145.33
501.612,145.01
501.815,145.33
502.407,145.01
502.802,145.33
503.196,145.01
504.581,145.33
505.18,145.01
505.373,145.33
505.771,145.01
506.167,145.33
506.361,145.01
507.154,145.33
507.353,145.01
509.328,145.33
509.926,145.01
512.298,145.33
512.89,145.01
515.065,144.69
515.266,145.01
516.251,145.24
516.451,145.01
517.44,144.69
517.836,145.01
521.793,144.69
522.583,145.01
522.781,144.69
522.979,145.01
523.968,144.69
524.166,145.01
525.353,144.69
525.552,145.01
525.752,144.69
525.947,145.01
526.343,144.69
526.542,145.01
527.529,144.41
527.727,145.01
528.125,144.69
528.718,144.92
528.913,145.01
529.114,144.69
529.906,144.09
530.1,144.69
530.297,145.01
530.498,144.69
530.693,144.92
530.892,144.69
531.485,145.01
531.689,144.69
532.081,144.92
532.281,144.69
533.068,145.01
533.264,144.69
533.463,144.09
533.66,144.69
534.452,144.92
534.649,144.69
534.845,144.92
535.047,144.69
535.244,144.92
535.644,145.01
535.838,144.69
536.832,145.01
537.221,144.69
537.619,144.92
538.209,144.69
539.003,145.01
539.205,144.92
539.596,144.69
540.386,144.92
541.179,144.69
541.377,144.92
541.968,145.01
542.17,145.24
542.364,145.01
542.562,144.92
543.155,144.69
543.552,144.92
543.75,144.69
543.946,145.01
544.343,144.92
544.738,145.01
544.937,144.92
545.136,144.69
545.925,144.09
546.123,145.24
546.32,144.69
547.31,145.01
547.515,144.92
547.703,144.69
548.494,144.92
548.694,144.69
549.09,144.92
549.285,144.69
549.484,145.01
549.682,144.92
550.078,145.01
550.475,144.92
550.676,144.69
550.867,144.92
551.263,144.69
552.054,145.01
552.254,144.69
552.45,144.92
552.648,144.69
553.439,144.92
553.636,144.69
554.43,144.92
555.024,144.32
555.221,144.69
555.812,144.92
556.012,144.69
556.21,144.92
556.811,144.69
557.002,145.01
557.198,144.92
557.398,144.32
558.189,144.92
558.584,144.6
558.781,144.32
558.98,144.92
559.181,144.69
559.375,144.32
559.574,144.92
559.77,144.32
559.969,144.6
560.166,144.32
561.749,144.69
561.952,144.92
562.147,144.69
562.343,144.92
562.537,144.32
562.736,144.92
562.939,144.32
563.132,144.92
563.33,144.32
563.53,144.92
564.516,144.32
564.716,144.92
565.311,144.32
565.505,144.69
565.705,144.92
566.1,144.32
566.494,144.92
567.286,144.32
567.486,144
567.88,144.32
568.077,144
568.276,144.6
568.483,144
568.673,144.32
568.869,144
569.266,144.32
569.463,144.92
569.861,144
570.253,144.6
570.45,144.32
570.848,144.6
571.044,144.32
571.241,144
571.44,144.32
571.638,144
571.837,144.6
572.033,144
573.222,144.32
573.417,144
573.618,144.92
573.817,145.32
574.011,144
574.802,144.92
575.002,144.32
575.989,144
576.187,144.32
576.582,144.92
576.779,144.69
576.979,144
577.179,145.64
577.373,145.32
577.576,145.64
577.768,144.92
577.969,144.32
578.366,144.92
578.759,144.32
578.955,144.92
579.551,145.32
579.752,144
579.943,144.92
580.737,144
580.946,144.72
581.133,144.92
581.527,144.6
581.724,144.92
581.923,145.32
582.118,144
582.32,144.72
582.514,144
582.717,144.32
582.911,145.32
583.109,144.72
583.505,145.05
583.701,144.32
583.898,144.92
584.294,144.72
584.493,144.92
585.086,145.05
585.484,145.64
585.679,144
585.877,144.6
586.075,144
586.274,145.64
586.473,144.72
586.668,144.92
587.066,144
587.659,145.64
587.858,144
588.058,144.72
588.451,144
588.649,144.32
588.846,144
589.045,144.72
589.836,144.6
590.033,144.72
590.23,144
590.427,144.72
590.623,144
591.02,144.72
591.221,144
592.209,144.72
592.801,144
593,144.72
593.395,144.4
593.791,144.72
594.78,144
594.977,144.4
595.177,144.64
596.165,144.72
597.154,144
597.352,144.72
597.946,144
598.344,144.4
598.538,144.72
599.133,144.4
599.333,144.72
599.923,144.4
600.119,144
600.319,144.72
601.307,144
601.506,144.72
601.708,144
601.908,144.72
602.305,144
602.507,144.72
602.908,144.4
603.108,144.72
603.308,144
603.506,144.96
603.708,144.4
604.308,144.72
604.71,144.64
617.721,144.4
617.721,144.64
617.721,144.4
617.721,144.64
617.721,144.72
617.721,144.4
617.721,144.64
617.721,143.68
617.721,144.4
617.721,144.72
617.721,144.4
617.721,144.72
617.721,144.4
617.721,144.64
617.721,144.96
617.722,144.4
617.722,144.72
617.722,144.64
617.722,144.4
617.722,144.72
617.722,144.4
617.722,144.64
617.722,144.4
617.722,144.64
617.722,144.4
617.722,144.64
617.722,144.4
617.722,144.64
617.723,143.68
617.723,144.64
617.723,144.4
617.729,144.64
678.724,143.72
678.725,144.32
678.725,143.72
678.725,144.64
678.725,144.32
678.725,144.64
678.725,144.32
678.725,144.64
678.725,144.32
678.725,144.64
678.725,144.32
678.725,144.64
678.726,143.72
678.726,144.64
678.726,144.32
678.726,144.64
678.726,144.32
678.726,144.64
678.726,144.32
678.726,144.64
678.726,144.32
678.726,144.64
678.726,144.32
678.727,144.64
678.727,144.32
678.727,143.72
678.727,144.32
678.727,144.64
678.727,144.32
678.727,144.64
678.727,144.32
678.727,144.64
678.727,144.32
678.728,143.92
678.728,144.32
678.728,144.64
678.728,144.32
678.728,144.64
678.728,144.32
678.728,144.64
678.728,144.32
678.728,144.4
678.728,144.64
678.728,144.32
678.728,144.4
678.728,144.64
678.728,143.72
678.729,144.64
678.729,144.32
678.729,144.64
678.729,144.32
678.729,144.64
678.729,144.4
678.729,144.64
678.729,144.4
678.729,144.64
678.729,144.4
678.729,144.64
678.729,144.32
678.729,144.64
678.729,143.72
678.739,144.32
678.74,144.64
678.74,143.72
678.741,144.32
678.741,143.72
678.741,144.64
678.741,143.72
678.741,144.32
678.741,143.72
678.742,144.64
678.742,143.72
678.742,144.32
678.742,144.64
678.742,143.72
678.742,144.04
678.742,144.32
678.743,143.72
678.743,144.32
678.743,143.72
678.744,143.4
678.744,144.32
678.745,143.72
678.745,144.32
678.745,143.72
678.745,144
678.745,143.72
678.746,143.4
678.746,143.72
678.746,143.4
678.746,143.72
678.746,143.4
678.746,143.72
678.747,144.32
678.747,143.72
678.747,143.4
678.747,143.72
678.748,143.4
678.748,143.72
678.748,144
678.748,143.72
678.748,143.4
678.748,143.72
678.75,143.4
678.752,143.72
678.752,144.32
678.752,143.4
678.752,143.72
678.752,143.4
678.752,143.72
678.753,143.4
678.753,143.72
678.753,143.4
678.753,143.72
678.753,143.4
678.753,143.72
678.753,144.32
678.753,143.72
678.753,143.4
678.754,144.32
678.754,143.72
678.754,143.4
678.754,143.72
678.754,143.4
678.754,144.32
678.754,143.4
678.754,143.72
678.754,143.4
678.754,143.72
678.754,143.4
678.755,143.72
678.755,143.4
678.755,143.72
678.755,143.4
678.755,143.72
678.755,143.4
678.755,143.72
678.755,143.4
678.755,143.72
678.755,143.4
678.755,143.72
678.907,143.92
679.107,143.72
781.719,143.4
781.719,143.72
781.72,143.4
781.72,143.72
781.721,143.4
781.721,143.72
781.722,143.4
781.722,143.72
781.722,143.4
781.722,143.72
781.722,143.4
781.722,143.72
781.723,143.4
