time,I
146.631,126.24
147.025,126.8
147.226,126.57
147.42,126.8
147.815,126.24
148.016,126.48
148.213,126.16
148.41,126.8
148.807,126.48
149.005,126.8
149.204,126.24
149.402,126.48
149.799,126.24
149.994,126.57
150.193,126.24
150.391,126.8
150.59,126.24
150.789,126.57
150.985,126.24
151.182,126.48
151.384,126.16
151.579,126.48
151.973,126.16
152.569,126.88
152.768,126.48
152.965,126.88
153.162,126.48
153.36,126.16
153.559,127.2
153.957,126.48
154.155,126.16
154.547,127.2
154.945,126.88
155.142,126.16
155.341,126.48
155.538,126.88
155.734,127.2
156.133,126.48
156.331,126.88
156.928,126.48
157.123,127.2
157.32,126.16
157.517,127.2
157.72,126.88
158.311,126.48
158.705,126.88
159.101,127.2
159.896,126.56
160.092,127.2
160.487,126.56
160.685,126.16
160.882,126.88
161.083,127.2
161.282,126.88
161.481,126.28
161.676,125.24
161.875,127.2
162.074,125.88
162.273,126.28
162.667,126.6
162.866,125.96
163.064,126.28
163.458,126.88
163.656,126.28
163.855,126.56
164.053,125.96
164.249,126.88
164.446,126.28
164.647,126.16
164.844,126.88
165.239,126.28
165.639,125.96
166.43,126.52
166.627,126.28
166.824,125.64
167.022,126.2
167.221,125.96
167.617,126.2
168.407,126.52
168.604,126.2
169.001,125.87
169.595,126.2
169.995,125.87
170.584,126.2
170.983,125.87
171.385,126.2
171.574,125.87
171.774,126.2
172.166,125.87
172.365,126.2
172.96,125.87
173.157,126.2
173.357,125.87
173.556,126.2
174.346,125.87
174.744,126.2
175.341,125.87
175.734,126.2
175.935,125.87
176.133,126.2
176.329,126.11
176.524,125.87
176.721,126.11
176.922,125.87
177.121,125.79
177.317,126.2
177.515,125.87
177.713,125.79
177.905,126.2
178.108,125.87
178.304,126.11
178.505,125.79
179.096,126.11
179.495,124.96
179.693,125.87
180.488,126.11
180.68,125.87
180.877,125.79
181.081,126.11
181.278,125.47
181.475,125.79
181.672,125.19
181.868,125.79
182.268,125.55
182.465,125.79
182.664,125.47
182.858,125.79
183.058,126.11
183.456,125.47
183.653,125.79
183.851,125.47
184.05,125.79
184.248,125.19
184.641,125.79
184.84,125.47
185.235,125.79
185.432,125.19
185.633,126.11
185.829,125.79
186.03,124.87
186.225,125.79
186.427,125.19
186.624,125.79
186.821,125.47
187.018,126.11
187.218,125.79
187.614,125.47
187.809,125.79
188.406,125.51
188.603,125.19
188.799,124.87
189.195,125.19
189.991,124.87
190.187,125.79
190.383,124.87
190.582,124.55
190.781,125.19
190.979,124.87
191.374,125.19
191.77,124.55
191.967,125.19
192.167,124.87
192.364,125.59
192.562,124.87
192.763,125.27
192.957,125.79
193.154,124.55
193.353,125.91
193.553,124.87
193.747,125.59
193.948,124.87
194.541,125.59
194.739,124.55
194.936,125.59
195.336,124.87
196.324,125.59
196.523,125.27
196.718,124.55
196.918,125.59
197.315,125.83
197.511,124.55
197.716,125.59
198.106,125.83
198.306,125.1
198.501,125.83
198.699,125.1
199.294,125.83
199.492,125.1
199.691,124.87
200.085,125.1
200.284,125.59
200.682,124.87
200.88,124.78
201.074,124.55
201.273,125.59
201.471,124.87
202.067,124.55
202.268,124.87
202.662,125.83
202.857,124.55
203.058,125.1
203.255,125.27
203.45,125.59
203.649,125.1
203.847,125.59
204.048,125.27
204.244,125.83
204.44,125.1
204.839,124.78
205.038,125.5
205.235,125.1
205.432,125.83
205.631,125.59
205.827,125.83
206.023,124.78
206.223,125.83
206.42,124.78
206.618,125.5
206.815,125.83
207.015,124.58
207.211,125.5
208.601,124.78
208.798,125.5
209.193,124.46
209.39,125.1
209.589,125.5
210.183,124.78
210.38,125.5
210.577,125.83
211.173,124.78
211.374,125.83
211.568,125.5
212.361,124.78
212.557,125.83
212.758,125.1
213.351,125.83
213.552,125.5
213.945,125.18
214.54,124.78
214.737,125.5
215.131,125.18
215.729,124.91
215.926,125.5
216.122,124.78
216.322,125.1
216.519,125.5
216.716,124.91
216.914,125.5
217.311,125.18
217.508,125.5
218.104,125.18
218.302,124.91
218.498,124.78
218.695,125.5
218.895,124.78
219.094,125.5
219.888,125.18
220.477,124.58
220.678,124.91
220.875,125.5
221.072,125.18
221.272,125.5
221.667,125.18
221.865,125.5
222.061,125.18
222.262,125.5
222.459,125.18
222.656,124.91
222.856,125.5
223.054,124.91
223.253,125.5
223.45,124.58
223.647,125.5
223.843,124.91
224.045,125.5
224.438,125.18
224.636,125.42
224.834,124.58
225.033,124.91
225.231,125.5
225.431,124.26
225.627,124.5
225.824,125.5
226.422,124.18
226.615,125.5
226.815,125.74
227.012,125.42
227.211,125.5
227.408,125.14
227.605,124.58
227.804,123.86
228.001,124.91
228.199,125.14
228.398,124.7
228.598,124.91
228.794,125.18
228.991,124.58
229.188,125.74
229.39,125.42
229.587,125.18
229.783,124.58
229.98,124.26
230.18,124.82
230.38,125.14
230.577,125.42
230.775,125.18
230.97,125.42
231.171,125.18
231.372,124.86
231.567,124.82
231.763,124.86
231.962,125.18
232.162,124.82
232.555,125.18
232.754,124.82
232.953,125.5
233.152,125.74
233.347,124.82
233.744,124.5
234.338,124.82
234.736,125.14
234.935,124.5
235.132,124.82
235.529,124.5
235.723,124.82
235.922,124.5
236.517,124.82
236.912,125.14
237.109,124.5
237.507,125.14
237.704,124.5
237.902,124.82
238.497,124.5
238.89,124.82
239.091,125.42
239.29,124.5
239.684,124.82
240.477,124.5
240.677,124.82
241.072,125.1
241.27,124.5
241.466,124.82
241.664,124.5
241.862,124.82
243.051,124.5
243.643,124.82
244.041,125.1
244.237,124.82
244.437,124.5
244.635,124.82
244.831,124.5
245.428,124.82
245.626,124.5
246.417,124.82
246.617,124.5
247.999,124.82
248.794,124.5
248.99,124.82
249.19,124.5
249.385,124.82
249.587,124.5
249.784,124.82
250.376,125.42
250.574,124.82
251.371,124.5
251.569,124.82
251.961,124.5
252.555,124.82
252.751,124.5
253.741,124.18
253.944,124.5
254.534,124.18
254.731,124.5
255.524,124.18
255.725,124.5
256.317,124.82
256.512,124.18
256.713,124.5
256.912,124.82
257.111,124.41
257.307,124.18
257.506,124.82
257.703,124.18
257.901,124.5
258.098,124.73
258.296,124.18
258.495,124.5
258.692,124.41
258.889,124.5
259.087,124.73
259.487,124.18
259.879,124.73
260.078,124.41
260.275,124.73
260.475,124.18
260.869,124.82
261.07,124.5
261.27,124.73
261.662,124.41
261.861,124.5
262.258,124.18
262.453,124.5
262.85,124.73
263.047,124.5
263.245,124.41
263.644,124.5
264.828,124.73
265.227,124.41
265.425,124.18
265.818,124.41
267.207,124.09
267.6,124.41
267.997,124.73
268.195,124.41
268.394,124.09
268.592,124.41
269.384,124.09
269.58,124.41
270.372,124.09
270.571,124.41
270.772,124.73
270.968,124.41
271.165,124.73
271.365,124.41
271.563,124.73
271.759,124.41
271.958,124.73
272.162,124.41
272.554,124.09
272.748,124.41
273.544,124.09
273.738,124.41
273.938,124.09
274.138,124.41
274.532,124.09
274.728,124.41
276.51,124.09
276.713,124.41
277.701,124.09
277.896,124.41
278.492,124.09
278.688,124.41
279.084,124.09
279.483,124.41
280.074,124.09
280.274,124.41
280.473,124.09
280.669,124.41
281.067,124.09
281.658,124.41
282.85,124.09
283.051,124.41
284.433,124.09
284.831,124.41
285.224,124.09
285.424,124.41
285.624,124.09
285.817,124.41
286.214,124.09
286.414,124.41
286.612,124.09
286.809,124.41
287.007,124.09
287.202,124.41
287.404,124.09
287.602,123.77
287.798,124.09
287.997,124.33
288.194,124.41
288.394,124.09
288.591,124.41
288.789,124.09
289.186,124.41
289.385,123.77
289.582,124.09
290.175,124.41
290.57,123.77
290.768,124.09
290.968,124.41
291.56,124.09
291.758,123.77
292.156,124.09
292.353,123.77
292.554,123.49
292.75,124.09
292.946,124.33
293.144,123.49
293.343,124.09
293.738,123.49
293.937,123.73
294.134,124.33
294.335,123.49
294.532,124.09
294.729,124.33
295.522,123.73
295.718,123.49
295.917,123.73
296.509,124.09
296.707,123.49
297.301,123.77
297.499,124.09
297.697,124.33
297.896,123.73
298.094,124.09
298.292,124
298.49,124.09
299.478,123.49
299.681,123.81
299.876,124.09
300.471,123.41
300.671,124.33
300.864,123.73
301.063,124.09
301.46,123.49
301.657,123.73
301.855,123.49
302.053,124
302.252,123.17
302.449,123.73
302.847,124.09
303.048,123.73
303.443,123.41
303.637,123.49
304.037,123.73
304.234,124
304.43,123.73
304.628,123.41
305.225,123.08
305.419,123.41
305.621,123.73
306.013,123.49
306.212,123.73
306.608,124.33
306.807,123.73
307.004,123.41
307.202,123.17
307.4,123.08
307.599,123.73
308.391,123.41
308.788,123.73
308.985,123.41
309.182,123.73
309.382,124.13
309.579,123.73
310.174,123.41
310.57,124.33
310.764,123.41
311.559,123.73
311.757,123.41
311.955,124
312.151,123.41
312.745,123.73
312.945,123.41
313.936,123.08
314.133,124
314.33,123.41
314.53,123.08
314.727,124
314.924,123.73
315.321,123.41
315.521,123.73
315.916,123.41
316.51,124
316.703,124.33
316.901,123.73
317.1,124.33
317.7,123.41
318.491,123.08
318.688,124.33
318.886,123.41
319.086,123.08
319.283,123.41
319.881,124.13
320.075,123.41
321.266,123.73
321.461,123.41
322.451,123.08
322.65,123.73
322.848,124.13
323.045,123.41
323.243,123.08
323.641,123.41
323.837,123.64
324.039,123.41
324.435,123.08
324.631,123.41
324.826,124.13
325.223,123.81
325.422,123.41
325.816,124.13
326.018,123.41
326.214,123.08
326.412,123.41
327.006,123.81
327.203,123.41
328.788,124.13
329.182,123.81
329.386,124.13
329.579,123.41
329.974,123.08
330.171,123.41
330.765,123.08
330.962,123.41
332.155,124.13
332.351,123.41
332.746,123.08
332.944,124.13
333.144,123.81
333.341,124.36
333.537,124.13
333.935,123.08
334.332,124.13
334.526,123.49
334.727,123.08
334.925,123.41
335.124,124.13
335.319,123.81
335.518,123.08
335.716,123.81
335.916,123.41
336.114,124.13
336.311,123.81
336.508,123.41
336.706,124.36
336.905,123.41
337.101,123.08
337.301,123.41
337.893,124.13
338.09,123.41
338.489,123.64
338.685,124.36
338.882,123.41
339.082,123.64
339.282,123.41
339.481,124.36
339.677,123.41
339.875,124.36
340.072,123.41
340.27,123.64
340.867,123.32
341.064,123.64
341.261,124.36
341.458,124.13
341.657,123.64
342.648,123.41
342.844,123.64
343.239,124.36
343.438,123.64
343.639,124.13
343.833,124.36
344.824,123.72
345.021,124.04
345.222,124.36
345.42,124.04
345.615,123.64
345.812,124.04
346.011,123.32
346.408,123.41
346.605,123.81
346.802,124.04
347.002,124.13
347.2,123.41
347.596,124.13
347.795,123.32
347.994,123.64
348.193,123.08
348.39,123.32
348.982,123.08
349.179,123.41
349.575,123.08
349.974,123.41
350.169,124.04
350.369,124.13
350.565,124.04
350.765,123.41
351.559,123.08
351.756,123.41
351.951,123.08
352.149,123.41
352.35,124.36
352.548,124.04
352.942,123.81
353.145,123.72
353.34,124.04
353.537,123.32
353.735,124.04
353.934,123.72
354.135,123.32
354.722,124.04
354.922,123.32
355.121,124.04
355.319,123.64
355.517,123.32
355.714,123.72
355.912,123.32
356.109,124.04
356.309,123.32
356.505,124.13
356.705,123
357.099,123.64
357.297,123.32
357.497,123.41
357.695,123.08
357.894,124.36
358.288,123.32
358.487,123.41
358.688,124.13
358.884,123.41
359.08,123.08
359.279,123.81
359.476,123.41
359.674,123.64
359.871,123.41
360.271,123.64
360.662,124.36
360.86,123.64
361.056,123.41
361.26,123.08
361.654,124.36
362.05,123.32
362.447,123.72
362.644,124.04
362.842,123.41
363.04,124.04
363.239,123.32
363.635,124.04
363.832,123.32
364.227,123.64
364.426,123.32
364.627,124.04
364.823,123.72
365.022,123.32
365.219,124.04
365.418,123.32
366.011,124.04
366.408,123.32
366.604,123
366.801,123.72
366.999,123.32
367.199,124.04
367.397,123.32
367.989,123.72
368.191,124.04
368.584,123
368.781,124.04
368.979,123.72
369.18,124.04
369.376,123.72
369.574,124.04
370.563,123.72
370.96,124.04
372.147,123
372.347,123.72
372.547,124.04
373.136,123.32
373.338,124.04
373.731,123.32
373.929,124.04
374.128,123.72
374.329,123.32
374.527,123.72
374.725,124.04
374.92,123
375.119,123.72
375.318,124.04
376.109,123.72
376.308,124.04
377.694,123.72
378.29,124.04
378.484,123.32
378.682,123
378.879,124.04
379.079,123.72
379.276,123.32
379.477,124.04
379.874,123.32
380.067,124.04
380.468,123.32
380.666,123.72
381.059,124.04
381.455,123.72
381.851,124.04
382.25,123.72
382.646,124.04
383.438,123.64
383.634,124.04
384.623,123.72
384.822,124.04
385.022,123.32
385.216,123
385.418,123.72
385.617,124.04
386.009,123.72
386.207,123
386.404,124.04
386.604,123.72
386.802,124.04
386.996,123.32
387.196,124.04
387.396,123.72
387.792,123
387.99,123.72
388.19,124.04
388.385,123.72
388.586,124.04
388.783,123
388.979,124.04
389.771,123.32
389.969,123.72
390.563,124.04
390.762,123.72
391.951,124.04
392.148,123.72
392.545,124.04
392.742,123.72
393.337,124.04
393.733,123.72
393.93,123.4
394.129,123.72
394.527,124.04
395.117,123.72
395.317,124.04
395.517,123.32
395.712,123.72
396.307,123
396.504,123.72
396.703,124.04
396.899,123
397.099,123.72
398.089,123.32
398.484,123
398.682,123.72
398.881,123
399.078,124.04
399.274,123.32
399.472,123.72
399.671,123.32
399.871,123.72
400.266,123.32
400.665,124.04
401.057,123.72
401.454,123.32
401.851,124.04
402.245,123
402.445,123.32
402.644,124.04
402.84,123.32
403.037,124.04
403.434,123.32
403.633,124.04
403.828,123.32
404.423,124.04
405.61,123.32
406.206,124.04
406.402,123.32
406.799,124.04
407.594,123.32
407.79,123.72
407.988,123
408.184,124.04
408.384,123.32
408.584,123.72
408.78,123
408.978,123.72
409.175,123.32
409.77,124.04
410.164,123
410.364,124.04
410.561,123.32
410.759,124.04
411.157,123.32
411.551,124.04
411.748,123.32
412.345,124.04
412.742,123.72
412.939,123
413.138,124.04
413.335,123.32
413.534,123.72
413.732,124.04
413.932,123.32
414.127,123.72
414.322,123.32
414.52,123.72
414.722,123.63
414.918,123
415.116,123.4
415.314,124.04
415.513,123.72
415.711,123
415.907,123.72
416.104,124.04
416.304,123.32
416.501,123.4
416.898,123.96
417.094,123.72
417.293,123.63
417.491,124.04
417.69,123.72
417.888,123.96
418.088,122.68
418.286,123.4
418.482,123.96
418.68,123.72
418.879,123.96
419.274,123
419.47,123.96
419.872,123.72
420.065,123.96
420.46,123.72
421.055,123.96
421.255,123.63
421.452,123.72
421.648,123.96
421.848,123.72
422.241,123.96
422.442,123
422.837,124.04
423.036,123.72
423.628,123.96
423.826,122.68
424.025,123.96
424.224,123.4
424.421,123
424.618,124.04
424.815,123.4
425.015,123.96
425.213,123.63
425.41,123.72
425.609,123.96
426.201,123.23
426.401,123.55
426.599,123.72
426.996,122.68
427.195,123.32
427.391,123.4
427.59,123.72
427.788,123.96
427.982,123.23
428.182,123.72
428.379,124.04
428.58,123
428.776,123.72
429.569,123.96
429.767,123.72
429.964,123.4
430.164,123.72
430.564,123.63
430.757,123.72
430.956,123.4
431.157,123.96
431.551,123.63
431.747,123.72
432.142,123.96
432.339,123.72
432.54,123.96
432.734,123.72
432.936,123.96
433.728,123.63
433.926,123.96
434.517,123.72
434.717,123.96
435.112,123.72
435.31,123.96
435.706,122.91
435.903,123.63
436.101,123.96
436.499,123.63
436.697,123.96
437.683,123
437.882,123.23
438.08,123.63
438.28,123.72
438.479,123.96
438.677,123.72
438.874,123.96
439.271,122.68
439.469,123.96
439.866,123
440.061,123.72
440.459,123.96
440.855,123.63
441.053,122.68
441.252,123.96
441.845,123.72
442.045,123
442.243,123.96
442.439,123.72
442.637,123.96
442.835,123
443.032,123.96
443.23,123
443.429,123.96
443.627,123.72
444.22,123
444.42,123.72
444.813,123.96
445.41,123.63
445.606,123.96
445.803,123.63
446.201,123.96
446.597,122.91
446.792,123.96
447.383,123.23
447.583,123.96
447.782,123
447.977,123.96
448.179,123.36
448.376,122.91
448.574,123.63
448.775,123.96
448.975,123
449.17,122.91
449.37,123.23
449.567,123.63
449.767,123.96
450.56,123.23
450.758,123.63
450.954,122.91
451.151,123.72
451.349,123.96
451.945,123.23
452.142,123.96
452.538,123.36
452.736,123.96
452.935,123.23
453.13,123.36
453.33,123.96
453.528,123.23
453.726,122.91
453.923,123.23
454.121,123.63
454.322,123.23
454.516,123.96
454.715,123.63
454.914,123.96
455.31,123
455.507,123.96
455.708,123.23
456.099,123.96
456.5,123.23
456.698,123.96
456.895,123.72
457.093,123.96
457.289,123.63
457.489,123.96
457.882,122.91
458.08,123.96
458.278,123.23
458.675,123.96
458.871,123.72
459.07,123.63
459.269,123.96
459.861,122.91
460.061,123.96
460.852,123.23
461.051,123.96
461.644,123.63
462.043,123.96
463.23,123.23
463.427,123.96
463.628,123.23
463.823,123.96
464.022,123.63
464.222,123.23
464.419,123.96
465.013,123.72
465.208,123.96
465.605,123.23
466.199,123.96
466.398,123
466.596,122.91
466.792,123.96
466.991,123.63
467.387,123.23
467.587,123.96
467.981,123.23
468.18,123.96
468.38,123.04
468.578,123.96
468.772,123.63
468.971,123.96
470.158,123.63
470.554,122.91
470.756,123.96
470.955,123.63
471.347,123.96
472.14,123.63
473.128,123.23
473.33,123.63
473.722,123.96
474.118,123.63
474.715,123.96
474.912,122.91
475.111,123.96
475.309,123.63
476.102,123.96
476.892,123.63
477.091,123.96
478.475,123.63
478.674,123.96
478.873,123.63
479.07,123.96
479.471,123.31
479.664,123.96
480.258,123.31
480.458,123.63
480.655,123.96
480.849,123.23
481.052,123.96
481.448,123.63
482.237,123.96
482.437,123.23
482.635,123.96
483.032,123.63
483.228,123.96
483.428,123.63
483.623,123.04
483.821,123.63
484.022,123.23
484.22,123.96
484.418,123.63
484.614,123.96
485.009,123.63
485.207,123.96
486,123.04
486.197,123.96
486.396,122.71
486.595,123.63
486.792,123.96
486.991,123.63
487.392,123.23
487.584,123.63
487.78,123.96
487.977,123.23
488.178,123.63
488.379,123.96
488.575,123.63
488.77,123.96
488.97,123.63
489.762,123.04
489.96,123.96
490.355,123.63
490.553,123.96
490.751,123.63
490.951,123.96
491.544,122.91
491.743,123.63
492.532,123.96
492.734,123.63
493.523,123.96
493.722,123.63
494.516,123.96
494.712,123.63
495.504,123.04
495.898,123.96
496.296,123.04
496.691,123.63
497.088,123.04
497.285,123.63
497.484,123.23
497.679,122.91
497.876,123.63
498.075,123.23
498.474,123.63
498.87,123.04
499.262,123.63
499.464,122.95
499.662,123.04
500.253,122.71
500.648,123.04
500.847,123.63
501.046,123.04
501.44,123.63
501.636,123.04
502.231,123.63
502.627,123.04
503.024,123.63
503.222,123.87
503.417,123.63
503.618,123.87
503.814,123.63
504.21,123.87
504.408,123.63
504.605,123.27
504.805,123.04
505.002,123.87
505.2,123.04
505.397,123.31
505.791,123.63
505.993,123.04
506.191,123.63
506.585,122.71
506.786,123.04
506.985,123.96
507.178,123.63
507.377,123.04
507.574,123.63
507.771,123.04
508.165,123.31
508.363,123.63
509.155,123.04
509.949,123.63
510.146,123.31
510.342,123.04
510.936,123.31
511.135,122.71
511.334,123.04
512.125,122.91
512.32,123.04
512.519,123.63
513.115,123.04
513.309,123.63
513.905,123.31
514.101,123.04
514.299,123.63
514.501,122.31
514.697,122.71
514.894,123.04
515.488,123.31
515.684,122.71
515.883,123.04
517.265,122.71
517.466,123.04
517.86,123.63
518.058,123.04
520.83,122.71
521.028,123.04
521.226,123.63
521.421,123.04
521.622,123.63
521.818,122.71
522.211,123.04
522.807,122.71
523.003,123.04
523.402,123.31
523.598,123.63
525.181,123.31
525.377,123.63
525.975,123.04
526.17,123.63
527.358,123.04
527.754,123.63
527.951,123.04
528.146,123.63
528.542,123.04
528.741,121.99
528.938,123.04
529.534,123.63
529.728,123.96
529.932,122.71
530.127,123.36
530.324,123.04
531.312,122.71
531.511,123.04
533.296,123.63
533.688,123.31
533.886,123.04
534.085,123.63
534.675,123.31
534.876,123.04
535.467,123.96
535.669,123.04
536.655,122.71
536.855,123.04
537.838,123.23
538.04,123.04
539.229,123.31
539.428,123.04
540.021,123.36
540.219,123.04
540.615,123.63
540.811,123.04
541.206,123.63
541.602,123.04
541.998,123.27
542.592,123.04
542.988,123.27
543.384,122.71
543.58,123.27
543.777,123.04
543.979,123.27
544.173,123.31
544.374,123.27
544.769,123.04
545.361,122.71
545.561,123.04
545.955,123.27
546.153,123.04
546.35,122.71
546.547,123.04
546.943,122.71
547.342,122.95
547.539,123.04
548.525,122.95
548.723,122.71
548.924,123.04
549.121,122.71
549.318,123.04
549.515,123.27
549.714,122.71
549.911,123.04
550.306,122.95
550.506,123.04
