time,I
45.53,73.69
45.729,73.93
45.936,74.41
46.123,74.33
47.114,74.65
47.312,73.93
47.706,74.01
48.101,74.61
48.497,74.01
48.698,73.93
48.89,73.69
49.286,74.33
49.489,74.01
49.684,73.09
49.888,73.81
50.277,73.72
50.474,73.12
50.672,73.52
50.87,73.2
51.266,72.88
51.466,72.92
51.86,72.6
52.254,72.28
52.451,72.4
52.649,71.68
53.051,71.91
53.638,71.59
53.84,72.31
54.035,71.59
54.827,71.68
55.222,71.91
56.011,71.59
56.407,72.31
56.605,71.99
57.004,72.23
57.199,71.31
57.395,71.71
57.595,71.39
57.793,70.47
57.99,71.1
58.188,70.18
58.385,69.86
58.586,70.5
58.781,69.58
58.978,69.26
59.178,69.89
59.373,68.97
59.574,68.65
59.769,68.69
59.968,68.37
60.166,68.28
60.364,67.68
60.562,68.08
60.76,67.76
61.157,67.08
61.558,66.76
61.748,67.48
62.143,67.16
62.341,66.56
62.738,67.39
62.934,66.8
63.331,66.47
63.527,66.8
63.724,66.47
64.121,67.39
64.517,67.16
64.913,67.48
65.11,66.76
65.306,67.08
65.9,67.76
66.492,68.08
67.286,68.41
67.481,67.68
67.688,68.41
67.877,68.6
68.08,68.28
68.273,68.6
68.468,68.37
68.668,68.6
68.87,68.37
69.264,68.6
69.461,68.69
69.657,68.93
69.855,68.69
70.253,68.57
70.449,68.69
70.649,68.57
71.045,68.89
72.23,68.57
72.825,67.97
73.021,68.6
73.815,68.28
74.01,67.96
74.208,67.36
74.408,67.28
74.602,68
75.2,67.68
75.593,67.08
75.79,67.31
75.989,66.76
76.384,66.99
76.977,66.67
77.174,66.99
77.386,67.39
77.57,66.67
77.967,67.07
78.164,66.71
78.561,66.39
78.956,66.07
79.152,65.47
79.354,66.1
79.747,65.78
80.144,65.46
80.339,65.1
80.538,64.78
80.933,65.5
81.13,65.18
81.723,64.86
81.92,64.26
82.321,64.49
82.909,64.17
83.701,63.85
84.692,64.21
85.087,63.89
85.283,64.21
85.484,63.89
86.075,64.08
88.452,63.49
88.647,63.17
88.844,63.89
90.04,63.57
90.626,63.17
90.821,63.57
91.217,63.89
91.416,63.8
91.614,63.57
91.813,63.8
92.01,63.17
92.411,63.89
92.805,63.76
93.004,63.89
93.401,63.85
94.389,64.81
94.591,63.85
94.785,64.08
95.376,63.85
95.577,63.89
95.775,63.76
95.972,63.8
96.17,63.48
96.766,62.56
96.975,62.8
97.16,62.47
97.358,62.8
97.555,63.2
97.755,62.87
99.341,63.11
99.545,62.51
99.734,62.87
99.933,62.51
100.129,62.19
100.725,61.87
101.122,62.1
101.517,61.78
101.712,61.18
101.911,61.91
102.109,61.58
102.504,61.82
103.096,61.5
105.077,61.18
105.277,61.5
105.474,61.18
105.871,60.58
106.067,60.81
106.266,61.18
106.463,60.58
106.662,60.81
107.651,60.58
107.849,60.81
108.837,61.41
109.036,60.81
109.628,60.49
109.826,60.81
110.021,60.49
110.222,60.81
110.419,60.49
112.199,60.17
112.395,60.49
112.792,60.41
113.186,60.17
113.583,60.41
113.782,61.13
114.572,60.41
114.768,61.13
114.967,60.21
115.165,60.44
115.363,60.21
115.955,60.12
116.154,60.21
116.351,60.12
118.726,59.8
118.921,60.12
119.123,59.8
119.317,60.12
119.518,59.8
120.505,60.04
120.901,59.71
121.098,60.04
121.295,59.71
125.055,60.04
128.023,59.8
129.21,60.12
130.2,59.8
130.398,60.12
130.792,59.8
131.19,60.12
131.386,59.8
131.785,60.04
132.771,59.71
132.968,60.04
133.363,59.71
134.749,59.12
134.949,59.95
135.144,59.35
135.351,59.95
135.538,59.35
135.739,59.03
138.11,59.35
138.508,59.71
138.705,59.12
138.902,59.71
143.254,59.95
143.453,59.71
143.848,59.63
144.441,59.03
146.814,58.71
147.021,59.03
148.201,59.63
149.386,59.95
149.784,59.63
151.564,58.94
151.76,58.71
151.957,58.94
152.946,59.34
153.143,58.62
153.936,59.34
154.331,58.62
154.53,59.34
154.727,58.62
154.923,59.34
155.123,58.62
155.319,59.34
155.912,58.54
156.114,59.26
158.087,58.66
158.286,59.26
159.276,58.66
159.474,59.26
159.671,58.66
160.066,59.26
160.463,58.66
162.046,58.34
162.639,58.57
162.835,58.34
165.21,58.66
165.605,58.34
165.805,59.26
166.001,58.66
166.198,59.26
168.176,58.54
168.374,59.26
169.364,58.34
169.958,59.26
170.154,58.66
170.352,58.34
171.539,58.57
172.134,58.94
172.33,58.34
172.725,58.57
175.099,58.25
176.088,58.57
176.286,58.25
176.485,58.57
176.682,58.25
177.869,58.57
178.265,58.25
178.461,58.57
178.66,58.25
178.857,58.57
179.452,58.25
179.648,58.57
182.418,58.25
182.616,58.57
183.013,58.25
185.383,58.45
185.78,58.49
185.979,58.57
186.18,58.25
190.334,58.49
190.929,58.25
191.128,58.49
191.324,58.25
191.527,58.49
191.917,58.17
192.311,58.49
193.105,58.25
193.5,58.49
193.697,58.25
193.894,58.49
194.29,58.25
194.69,58.49
194.884,58.25
195.083,58.49
195.28,58.25
195.481,58.49
195.872,58.25
196.071,58.49
196.663,58.25
197.058,58.49
197.257,58.25
197.651,58.49
197.851,58.25
198.254,58.49
199.038,58.25
200.23,58.49
200.421,58.25
202.005,58.49
202.597,58.25
202.795,58.49
204.377,58.17
209.523,58.49
210.316,58.25
210.512,58.49
211.501,58.25
212.092,58.49
212.887,58.25
213.083,58.85
213.675,59.08
213.875,58.85
214.07,59.08
214.267,58.49
215.457,59.08
215.653,59.17
215.851,58.85
216.247,58.25
216.642,58.49
217.236,59.08
217.432,58.49
218.025,58.25
218.42,58.49
220.205,58.17
220.993,58.49
221.194,58.17
222.771,58.49
222.972,58.17
224.95,58.4
225.151,58.08
227.524,57.48
227.915,57.16
228.315,57.88
228.513,57.16
228.908,57.88
229.108,58.12
229.302,57.8
229.503,57.4
229.899,58.12
230.094,57.8
230.487,57.76
230.688,57.8
231.081,57.99
231.28,57.8
234.248,57.47
235.83,57.71
237.216,57.39
237.61,57.71
237.809,57.11
238.009,56.79
241.565,57.39
241.766,56.79
241.961,57.71
242.163,56.79
244.336,57.03
244.533,56.47
244.732,56.7
245.921,57.1
246.117,56.38
246.314,57.1
246.511,56.7
246.713,56.38
248.492,56.7
248.688,56.38
249.283,56.62
249.679,56.38
250.075,56.74
250.274,56.38
250.869,56.62
251.065,56.38
251.461,56.74
251.66,56.38
251.858,56.74
252.056,56.38
254.036,56.7
254.235,56.38
254.628,56.7
255.025,56.38
255.223,56.7
257.396,56.79
257.597,56.7
259.58,56.38
260.17,56.7
260.366,56.38
262.346,56.7
262.54,56.38
263.136,56.7
263.531,56.38
263.73,56.7
266.106,56.79
266.304,57.03
266.699,56.79
266.894,57.03
267.093,56.79
267.491,57.03
267.891,56.79
268.082,57.03
269.268,56.47
269.468,56.7
270.061,57.03
270.26,56.47
270.455,57.03
270.656,57.62
270.851,56.79
271.246,57.39
271.643,56.79
271.84,57.39
272.234,56.79
272.434,57.39
272.827,56.79
273.027,57.39
274.805,56.79
275.004,57.39
276.784,56.79
277.574,57.39
277.772,57.62
277.97,57.39
278.171,57.62
278.368,57.39
278.565,56.7
278.764,56.79
279.162,57.39
279.36,57.62
279.559,56.79
279.755,57.39
280.15,56.79
280.349,57.03
280.546,56.79
280.743,57.39
280.942,56.79
281.139,57.62
281.535,57.03
281.732,56.79
281.931,57.03
282.139,56.79
282.327,57.62
282.723,57.03
283.116,57.39
283.313,57.62
283.512,56.67
283.71,56.7
283.909,57.03
284.107,56.7
287.474,57.3
287.872,56.7
288.264,57.03
288.661,56.7
289.648,57.03
289.848,56.7
292.022,57.3
292.221,56.7
292.42,57.3
292.616,56.7
292.814,57.3
293.409,56.7
294.989,57.03
295.387,57.62
295.585,56.7
295.981,57.3
296.176,57.03
296.375,56.7
296.571,57.3
296.968,56.7
300.927,56.94
301.328,56.7
301.718,56.38
301.915,56.62
302.311,56.7
302.507,56.62
302.704,56.7
302.903,56.62
303.101,56.38
303.299,56.7
303.499,56.38
303.698,56.94
303.895,56.62
304.09,56.7
304.289,56.62
304.883,56.38
305.084,56.62
312.599,56.3
312.996,56.62
314.38,56.3
314.578,56.62
314.775,56.3
315.368,56.62
315.961,56.3
316.16,56.62
316.554,56.3
317.15,56.62
317.345,56.3
317.543,56.62
317.742,56.3
319.918,56.53
320.316,56.3
320.51,56.53
321.501,57.25
321.697,56.53
322.487,57.25
322.691,56.53
323.084,55.61
323.28,56.21
325.061,56.93
325.655,56.21
326.05,56.33
326.446,55.61
326.647,56.33
328.423,55.61
328.819,56.33
329.212,55.61
329.608,56.33
330.399,56.93
330.598,56.21
331.19,57.25
331.389,56.53
331.785,56.21
331.984,56.53
338.312,56.3
339.301,56.62
339.498,56.3
339.894,56.62
340.093,56.3
340.289,56.62
340.685,56.3
340.885,56.62
341.079,56.3
342.067,56.53
346.624,56.3
346.818,56.53
347.806,56.3
348.006,56.53
350.381,56.3
350.579,56.53
353.151,56.62
353.348,56.53
353.743,56.3
354.137,56.53
354.73,56.3
354.931,56.53
355.522,56.65
355.722,56.53
362.253,56.65
362.449,56.53
362.844,56.21
363.042,56.53
363.836,56.65
364.034,56.3
364.233,56.53
364.629,56.33
364.829,56.53
371.762,55.93
371.958,56.53
373.145,56.21
373.343,56.53
375.126,56.21
375.326,55.61
375.521,56.33
375.721,56.21
375.917,55.61
376.115,56.21
376.311,56.93
376.52,56.21
376.905,56.53
378.092,56.65
378.29,56.53
382.643,56.21
383.236,55.61
383.434,56.21
383.83,56.93
384.028,56.21
384.226,55.61
384.422,56.33
384.817,56.21
385.017,55.61
385.216,56.33
385.411,55.61
385.609,56.21
386.203,55.61
386.4,56.93
386.597,56.21
386.803,55.61
386.993,56.93
387.191,56.21
387.587,55.61
387.982,56.33
388.574,55.61
388.971,56.21
389.369,56.33
389.762,56.21
389.965,56.93
390.157,56.33
390.356,55.61
390.558,56.93
390.752,55.61
390.949,56.33
391.155,56.93
391.543,56.21
391.941,56.93
392.134,56.21
392.532,56.53
393.124,56.21
393.52,56.57
393.717,56.21
394.111,56.53
394.309,56.21
394.505,56.93
394.903,56.21
395.298,55.61
395.497,56.21
395.694,56.33
395.894,55.61
396.089,56.57
396.882,56.25
397.277,56.57
398.072,56.25
398.268,55.85
398.662,56.57
399.256,56.21
399.453,55.85
399.849,56.21
400.45,55.85
400.64,56.44
400.839,56.21
401.035,55.61
401.235,57.17
401.43,56.44
401.628,56.57
402.419,57.17
402.816,56.57
403.013,56.84
403.213,56.25
403.408,56.57
403.804,55.52
404.006,56.25
405.585,56.44
405.784,56.25
406.974,56.57
407.168,56.25
407.368,56.57
407.562,56.25
407.959,55.85
408.159,56.25
408.355,56.84
408.553,57.17
408.949,56.57
409.543,55.85
409.74,56.57
409.937,56.25
410.134,56.57
410.529,55.85
410.73,56.57
410.924,55.85
411.124,56.25
411.917,55.52
412.112,56.25
412.908,55.52
413.101,56.25
415.278,55.52
415.478,56.25
416.071,55.52
416.466,56.25
419.235,55.52
419.432,56.25
421.415,55.93
421.608,56.25
422.4,55.93
422.604,56.25
423.587,56.48
423.783,56.25
424.573,56.12
424.771,56.25
424.969,55.52
425.168,56.12
425.369,56.16
425.568,56.25
428.535,55.52
428.733,56.25
438.425,55.52
438.624,56.25
442.382,55.52
442.581,56.25
443.372,56.48
443.569,56.25
443.964,56.48
444.164,56.25
444.957,56.48
445.152,56.25
445.353,56.16
445.547,56.25
447.723,55.93
447.922,56.25
448.324,55.93
448.516,56.48
448.712,56.25
449.107,56.48
450.099,56.16
451.086,56.25
451.284,56.48
451.682,56.16
451.883,56.25
452.669,56.48
452.869,56.25
453.064,56.48
453.267,56.25
455.439,56.48
455.637,56.25
457.218,56.48
457.418,56.25
457.614,56.48
457.818,56.25
459,55.52
459.196,56.25
460.188,55.52
460.384,56.25
461.175,56.48
461.77,56.25
462.164,55.93
462.363,56.48
462.56,56.25
462.959,56.16
463.552,56.48
463.747,56.16
465.132,56.48
465.328,56.16
469.681,55.44
469.881,56.48
470.077,56.16
471.066,56.48
471.262,56.16
475.025,55.76
475.221,56.16
475.815,56.48
476.012,56.16
476.21,56.48
477.4,56.16
480.366,56.48
480.562,56.16
483.134,56.48
484.716,56.16
484.919,56.48
485.112,56.16
485.508,56.48
485.707,56.16
503.115,55.84
503.512,56.16
503.906,55.84
504.502,56.16
504.698,55.84
504.892,56.16
505.101,55.84
505.488,56.16
505.685,55.84
506.281,56.16
506.875,56.07
507.078,55.84
507.269,56.16
507.667,55.84
508.26,56.16
510.235,55.84
510.631,56.16
511.027,55.84
511.223,56.16
512.412,55.84
513.203,56.07
513.403,55.84
514.587,56.07
514.986,56.16
515.181,55.84
515.379,56.16
515.577,55.84
516.173,56.16
517.16,55.84
517.356,56.16
519.137,55.84
519.337,56.16
521.314,55.84
521.511,56.16
521.711,55.84
521.909,56.16
524.678,56.07
524.878,56.16
525.27,56.07
525.469,56.16
526.061,55.84
526.457,56.16
526.853,55.84
527.052,56.07
527.443,55.84
528.437,56.16
528.636,55.84
529.029,56.16
530.019,56.07
530.221,55.84
530.416,56.07
530.612,55.84
530.81,56.16
531.008,55.84
531.206,56.16
531.409,56.07
531.601,55.84
531.799,56.16
531.998,55.84
532.394,56.4
532.591,56.07
537.141,55.84
537.336,56.07
537.733,55.84
537.93,56.07
538.129,55.84
538.328,56.07
538.92,55.84
539.512,56.07
539.908,55.84
540.502,56.07
540.904,55.84
541.095,56.07
541.492,55.84
541.889,56.07
545.252,56.4
545.447,56.07
547.031,55.84
547.229,56.07
547.428,56.4
547.625,56.07
547.821,56.16
548.214,55.84
548.616,56.4
549.007,56.16
549.206,56.07
549.604,56.16
549.998,56.07
550.201,56.4
550.395,56.07
550.589,56.16
550.788,56.4
551.183,56.07
551.578,56.4
551.777,55.84
551.974,56.07
552.175,56.4
552.369,56.07
553.952,56.4
554.347,56.07
554.942,55.84
555.14,56.07
560.084,56.4
560.284,56.07
561.666,56.16
561.865,56.07
562.457,56.4
562.852,56.07
568.985,55.84
569.183,56.07
569.381,56.4
569.578,56.07
571.16,56.4
571.359,56.07
595.493,55.67
595.892,56.07
597.476,56.4
597.677,56.07
600.84,55.48
601.238,56.07
603.018,55.35
603.218,56.07
604.018,55.75
604.215,56.07
608.324,55.35
608.325,56.07
608.325,55.75
608.414,56.07
615.655,55.75
615.655,56.07
615.655,55.75
615.655,56.07
615.655,55.75
615.656,56.07
615.656,55.75
615.656,56.07
615.656,55.75
615.657,56.07
615.657,55.75
615.657,56.07
615.657,55.75
615.657,56.07
617.81,55.75
618.01,56.07
618.45,55.75
618.615,56.07
665.286,55.75
665.287,56.07
665.287,55.75
665.287,55.99
665.288,55.75
665.288,56.07
665.288,55.75
665.29,56.07
665.291,55.75
665.291,56.07
665.291,55.75
665.291,56.07
665.292,55.75
665.293,56.07
665.302,55.75
665.303,55.99
665.303,55.75
665.303,55.99
665.303,55.75
665.303,56.07
665.303,55.75
665.304,55.15
665.304,55.99
665.304,55.75
665.304,55.99
665.304,55.75
665.304,55.99
665.305,55.75
665.305,55.99
665.305,55.75
665.305,55.99
665.305,55.75
665.306,55.99
665.306,55.75
665.306,55.99
665.306,55.75
665.307,55.99
665.307,55.75
665.307,55.99
665.307,55.75
665.307,55.99
665.307,55.75
665.307,55.99
665.307,55.75
665.307,55.99
665.308,55.75
665.308,55.99
665.308,55.75
665.308,55.99
665.308,55.39
665.308,55.99
665.309,55.39
665.309,55.99
665.309,55.39
665.309,55.99
665.309,55.75
665.309,55.99
719.454,55.39
719.455,55.67
719.455,55.99
719.455,55.39
719.456,55.99
719.456,55.39
719.456,55.99
719.456,55.75
719.456,55.39
719.46,55.99
719.461,55.75
719.462,55.99
719.462,55.75
719.462,55.99
719.462,55.75
719.463,55.39
719.463,55.99
719.465,55.75
719.465,55.99
719.466,55.75
719.466,55.99
719.466,55.39
719.466,55.99
719.468,55.39
719.468,55.99
719.469,55.67
719.469,55.99
719.469,55.39
719.469,55.67
719.47,55.07
719.47,55.67
719.47,55.99
719.471,55.39
719.471,55.99
719.471,55.75
719.471,55.99
719.472,55.39
719.472,55.99
719.472,55.75
719.472,55.99
719.472,55.75
719.472,55.99
719.473,55.67
719.473,55.43
719.475,55.75
719.476,55.99
719.476,55.39
719.477,55.75
719.477,55.99
719.477,55.39
719.486,55.99
719.487,55.67
719.487,55.39
719.487,55.99
719.489,55.67
719.492,55.99
719.492,55.39
719.492,55.07
719.492,55.39
719.493,55.99
719.493,55.39
719.493,55.67
719.493,55.39
719.493,55.99
719.494,55.39
719.494,55.99
719.494,55.39
719.494,55.99
719.494,55.39
719.494,55.99
719.494,55.39
719.494,55.99
719.494,55.39
719.494,55.67
719.494,55.99
719.494,55.39
719.494,55.67
719.494,55.99
719.495,55.67
719.495,55.99
719.495,55.39
719.495,55.07
719.495,55.99
719.495,55.39
719.495,55.99
719.501,55.67
719.501,55.99
719.501,55.39
719.501,55.99
719.501,55.39
719.501,55.99
719.501,55.75
719.502,55.99
719.502,55.75
719.502,55.99
719.502,55.39
719.502,55.99
719.502,55.39
719.502,55.99
719.503,55.39
719.503,55.99
719.503,55.39
719.503,55.99
719.503,55.67
719.503,55.99
719.503,55.67
719.503,55.99
719.503,55.07
719.503,55.99
719.504,55.07
719.504,55.99
719.504,55.39
719.504,55.07
719.504,55.99
719.504,55.67
719.504,55.07
719.504,55.99
719.504,55.67
719.504,55.99
719.504,55.67
719.504,55.39
719.505,55.67
719.505,55.07
719.505,55.99
719.505,55.67
719.505,55.39
719.505,55.67
719.505,55.07
719.505,55.99
719.505,55.67
719.505,55.99
719.505,55.07
719.775,55.67
732.686,55.07
732.686,55.67
732.687,55.07
732.687,55.67
732.687,55.07
732.688,55.67
732.688,55.07
732.688,55.67
732.688,55.07
732.689,55.67
732.689,55.07
732.692,55.67
732.692,55.07
732.692,55.67
732.693,55.07
732.693,55.67
732.693,55.07
732.694,55.67
732.694,55.07
732.694,55.67
732.694,55.07
732.695,55.67
732.695,55.07
732.695,55.67
732.696,55.07
732.767,55.67
733.17,55.07
733.369,55.67
752.511,55.07
752.511,55.67
752.511,55.07
752.511,55.67
752.512,55.07
752.512,55.67
752.512,55.07
752.512,55.67
752.512,55.07
752.512,55.67
752.513,55.07
752.513,55.67
752.513,55.07
752.513,55.67
752.513,55.07
752.513,55.67
752.513,55.07
752.513,55.67
752.513,55.07
752.514,55.67
752.514,55.07
752.514,55.67
752.514,55.07
752.514,55.67
752.514,55.07
752.514,55.67
752.515,55.07
752.515,55.67
752.515,55.07
752.559,55.67
768.315,55.07
768.315,55.67
768.316,55.07
768.316,55.67
768.316,55.07
768.316,55.67
768.317,55.07
781.297,55.67
781.297,55.07
781.298,55.67
781.298,55.07
781.298,55.67
781.298,55.07
793.724,55.67
793.725,55.07
793.725,55.67
793.725,55.07
793.725,55.67
793.725,55.07
793.725,55.67
793.725,55.07
793.726,55.67
793.727,54.75
793.727,55.3
793.728,53.92
793.729,52.91
793.729,52.67
793.736,53.03
793.737,52.39
793.738,52.3
793.739,52.94
793.741,51.93
793.744,51.84
793.744,50.6
793.744,50.23
793.745,55.1
793.745,147.34
793.746,156.53
793.746,159.81
793.747,162.39
793.748,163.89
793.749,164.53
793.754,162.68
793.755,158.42
793.755,156.94
793.759,160.37
793.76,157.56
793.76,157.49
793.76,77.48
793.76,155.01
793.761,211.03
793.761,171.62
793.948,101.88
794.146,101.88
794.147,104.06
794.339,111.11
794.539,116.32
794.738,114.57
794.938,111.57
