time,I
34.234,126.37
34.428,125.41
34.627,125.65
35.021,126.05
35.222,125.45
36.208,125.13
36.803,125.45
37.2,125.13
37.594,125.85
37.79,125.53
38.78,125.44
39.176,124.84
40.363,124.52
40.56,125.24
40.762,124.92
41.746,124.24
42.342,124.96
42.736,124.64
43.135,124.32
44.324,123.4
44.515,123.72
45.111,124.12
46.693,124.03
48.671,123.71
49.066,123.12
49.657,124.07
49.856,123.52
50.452,123.75
50.648,123.43
51.834,122.51
52.031,123.23
52.428,122.91
53.218,122.59
53.418,122.91
53.613,122.59
54.009,122.82
54.208,122.59
54.404,122.5
54.611,123.22
54.8,122.63
55.199,122.31
56.184,121.98
56.382,122.31
56.579,121.98
57.175,122.71
57.571,122.11
57.768,122.02
57.965,122.62
58.169,122.02
58.363,121.79
58.561,122.02
59.151,121.7
59.945,122.42
60.142,121.38
60.338,121.7
60.535,122.42
60.735,122.1
61.525,121.5
61.724,121.74
62.518,121.42
63.505,121.09
63.899,121.42
64.098,121.09
64.691,120.77
64.889,121.5
65.089,121.13
65.481,121.73
66.075,120.81
66.669,120.49
67.269,121.21
67.459,120.89
67.854,120.29
68.251,120.21
69.041,119.88
69.831,120.61
70.03,120.01
70.227,119.69
70.426,120.28
70.625,119.69
71.02,120.28
71.218,119.69
71.416,119.92
71.614,119.69
71.809,119.6
72.601,119.28
72.798,119.6
73.194,119.28
73.986,120
74.185,119.08
74.38,119.32
74.974,119
75.766,118.67
76.161,118.8
76.359,118.48
76.952,118.71
77.347,118.39
78.138,117.79
78.337,117.47
78.535,118.39
78.734,117.79
78.931,118.07
79.324,117.47
79.523,118.43
79.72,118.11
79.917,118.19
80.115,117.87
80.315,118.11
80.708,117.78
81.503,116.87
81.897,117.59
82.096,117.82
82.293,117.5
82.887,117.18
84.074,116.58
84.271,117.18
84.474,116.58
84.665,116.26
84.869,116.86
85.062,116.26
85.458,116.98
86.05,116.9
87.238,116.66
88.426,116.9
88.819,116.66
89.017,116.9
89.219,115.98
89.411,116.9
89.809,116.3
90.005,115.98
90.6,115.65
91.391,115.33
91.592,116.61
91.787,116.06
91.986,116.29
92.581,115.69
92.973,116.29
93.171,115.69
93.375,115.37
93.567,115.69
93.764,115.37
94.357,115.05
95.348,115.28
95.941,114.96
96.138,115.69
96.535,115.09
97.326,114.77
98.315,115
98.51,114.44
98.711,114.68
99.105,114.08
99.303,114.68
99.701,113.76
100.095,114.36
100.291,114.68
100.49,114.08
100.687,114.36
100.885,114.68
101.082,113.76
101.281,114.08
101.478,113.76
101.679,114.36
101.872,113.76
102.071,114.36
102.663,114.68
103.259,113.76
104.047,114.48
104.248,113.76
104.444,114.48
104.644,113.76
105.039,114.48
105.435,114.4
107.412,114.07
108.797,113.99
109.003,113.39
109.387,113.3
109.589,113.7
109.984,113.38
110.185,112.78
110.379,113.62
110.579,113.02
110.773,112.7
111.369,112.38
111.564,113.33
111.963,112.33
112.162,112.24
112.356,112.32
112.556,111.46
112.752,111.01
112.952,110.64
113.147,110.23
113.348,109.54
113.74,109.22
114.137,109.95
114.533,109.86
115.326,109.54
115.918,109.86
116.113,109.54
116.512,108.94
117.301,109.54
117.498,108.94
118.489,109.54
118.685,108.94
118.882,109.22
119.083,108.62
119.674,108.94
119.872,108.62
120.87,108.85
121.059,108.62
121.257,108.85
121.659,108.62
121.851,108.85
122.642,108.53
122.839,108.85
123.434,108.53
123.63,108.85
123.832,108.53
126.599,108.21
127.193,108.45
127.985,107.85
128.38,107.53
128.577,108.25
128.972,107.53
129.172,108.25
130.358,107.93
130.952,108.16
131.145,107.93
131.547,108.16
133.128,107.84
133.324,108.16
133.525,107.84
133.917,107.24
136.887,106.92
137.283,107.16
137.482,106.92
137.675,107.16
140.447,106.83
141.435,107.23
141.63,106.83
142.029,106.75
142.225,106.51
142.421,107.23
142.817,106.51
143.015,106.15
143.215,106.87
144.61,106.55
144.794,106.87
145.981,106.55
148.951,106.23
149.347,106.55
149.542,106.23
149.938,106.79
150.137,106.55
150.729,106.23
150.927,106.55
151.519,106.79
151.719,106.55
152.313,106.46
152.511,106.55
152.706,106.46
152.905,106.79
153.101,106.46
154.684,106.23
154.885,106.46
155.476,106.23
155.676,106.46
157.059,106.14
157.256,106.46
158.453,106.14
158.641,106.46
159.237,106.14
161.412,106.38
161.611,106.14
161.807,105.54
162.002,106.14
162.596,105.78
162.795,106.14
163.191,105.46
163.387,105.54
163.585,105.78
163.783,105.54
163.981,105.78
164.178,105.54
164.376,105.78
164.773,105.46
165.957,105.37
166.753,106.09
166.949,105.37
167.343,106.09
167.54,105.37
167.936,106.09
168.332,105.37
169.321,106.09
169.519,105.37
169.717,106.09
170.111,105.37
170.311,106.09
170.902,105.37
171.497,106.09
172.486,105.37
172.685,106.09
172.883,105.77
173.089,105.05
173.278,105.37
173.475,105.05
173.87,105.77
174.466,105.05
174.662,105.77
175.452,105.05
175.653,105.77
177.826,106.01
178.034,105.77
179.609,106.01
180.596,105.77
180.797,106.01
181.189,105.77
181.387,106.01
181.786,105.77
181.985,106.01
182.778,105.69
182.969,106.01
184.552,105.69
184.751,106.01
184.948,105.69
185.543,106.01
186.132,105.69
187.521,106.01
187.915,105.69
188.117,105.09
188.312,105.69
189.698,105.09
189.893,105.69
190.287,105.09
190.488,105.69
191.082,105.09
191.675,105.69
191.871,105.09
192.469,105.69
192.664,105.09
192.861,105.69
193.455,105.09
195.437,105.69
195.827,105.09
196.025,105.69
196.423,105.36
196.62,105.69
197.212,105.09
197.412,104.77
197.808,105.09
198.002,105.69
198.398,104.77
198.796,105
198.992,104.77
199.783,105.32
199.982,105.09
200.181,104.77
200.376,105
200.772,104.77
200.972,105
201.762,104.77
201.961,105
202.156,104.77
202.356,105
203.741,105.09
203.935,104.77
204.133,105
209.475,104.68
209.673,105
210.858,104.68
211.057,105
211.453,104.68
212.046,105
212.64,104.68
212.845,105
213.83,104.68
214.026,105
214.421,104.68
214.82,105
215.41,104.68
215.607,105
215.806,104.68
216.003,105
216.201,104.68
216.403,105
216.794,104.68
218.772,105
218.976,104.68
219.763,105
219.959,104.68
226.884,105
227.084,104.68
228.468,104.92
228.667,104.68
229.853,105
230.05,104.68
230.247,105
230.644,104.68
232.422,105
232.624,104.68
234.007,104.92
234.205,104.68
234.405,104.92
235.197,104.59
235.402,104.92
235.984,104.68
236.38,104.92
236.582,104.68
237.766,104.92
238.163,104.68
238.359,104.92
238.952,104.68
239.148,104.92
241.921,104.59
242.118,104.92
242.714,104.59
242.909,104.92
243.899,104.59
244.096,104.92
244.491,104.59
244.692,104.92
245.086,104.59
245.285,104.92
245.677,104.59
245.876,104.92
246.073,104.59
246.664,104.92
246.864,104.59
247.855,104.92
248.051,104.59
249.436,104.92
249.832,104.59
250.227,104.92
250.431,104.59
269.617,104.27
270.013,104.59
270.208,104.27
270.408,104.59
272.581,104.51
272.784,104.59
273.572,104.27
273.769,104.59
273.971,104.27
274.164,104.59
274.564,104.27
274.759,104.83
274.956,104.27
275.156,104.51
275.352,104.59
275.549,104.27
275.946,104.51
276.142,104.27
276.738,104.51
276.935,104.27
277.13,104.59
277.33,104.27
277.726,104.51
277.923,104.27
278.118,104.51
278.515,104.27
279.109,104.59
279.305,104.27
279.503,104.51
282.076,104.27
282.472,104.51
283.064,104.27
283.264,104.51
284.252,104.27
284.448,104.51
285.042,104.27
285.239,104.51
287.813,103.91
288.013,104.51
290.978,104.19
291.175,104.51
292.957,103.59
293.152,104.51
293.548,103.91
293.748,105.23
293.944,104.51
294.933,105.23
295.13,104.51
295.329,103.91
295.524,105.23
295.725,104.51
296.318,104.63
296.516,104.51
296.71,104.19
297.106,104.51
297.305,104.31
297.502,104.19
297.701,104.51
298.888,105.23
299.285,104.19
299.48,104.51
299.677,104.19
299.876,104.51
300.271,104.91
300.666,104.51
300.87,105.23
301.061,104.51
301.261,104.19
301.456,104.51
302.248,105.23
302.448,104.19
302.845,105.23
303.04,103.59
303.236,104.19
303.435,105.23
303.636,104.51
304.224,104.19
304.423,105.23
304.621,104.51
305.413,104.19
305.612,104.31
305.81,104.63
306.01,103.91
306.204,104.31
306.601,104.19
306.993,103.91
307.192,104.51
307.587,103.59
307.784,104.31
307.981,104.19
308.181,103.59
308.38,104.19
308.575,104.31
308.774,104.51
308.97,103.91
309.17,104.91
309.367,104.51
309.567,104.91
309.763,104.31
309.962,104.19
310.158,104.31
310.556,104.19
310.755,104.31
310.95,104.91
311.346,104.19
311.742,104.91
311.936,104.31
312.137,104.91
312.333,104.19
312.729,104.91
313.124,103.59
313.322,104.91
313.721,104.51
313.915,104.19
314.113,103.59
314.31,104.51
314.514,103.91
314.706,104.31
315.299,103.59
315.498,104.31
315.892,103.59
316.488,104.19
316.682,103.59
317.277,104.31
317.479,103.59
317.87,104.19
318.265,104.31
318.465,103.59
318.667,104.31
319.056,104.19
319.254,103.59
320.246,104.31
320.645,103.59
321.829,104.19
322.223,103.59
322.419,104.19
322.617,104.91
322.817,104.19
323.409,104.31
323.61,104.19
323.803,103.59
324.199,104.19
324.397,103.59
324.993,104.19
325.586,104.55
325.781,104.19
326.374,105.14
326.576,104.55
326.97,104.19
327.165,103.82
327.366,104.31
327.564,103.59
327.76,104.31
327.959,105.14
328.154,103.59
328.353,104.19
328.552,104.55
328.757,103.5
328.945,103.59
329.34,104.19
329.736,104.55
329.935,104.22
330.13,103.82
330.33,104.55
330.526,104.31
330.728,104.42
330.921,105.14
331.123,104.42
331.317,104.55
332.109,104.31
332.308,104.19
332.504,104.55
332.702,103.5
332.9,104.22
333.296,103.5
333.498,104.22
333.888,103.82
334.087,104.55
334.286,103.82
334.679,104.22
334.88,104.55
335.074,104.22
335.275,103.82
335.469,104.22
335.67,103.82
335.866,104.82
336.066,104.55
336.261,105.14
336.46,104.42
336.659,103.82
336.857,104.55
337.056,105.14
337.252,103.82
337.448,104.22
337.649,103.82
338.044,103.5
338.241,103.82
338.439,103.5
338.639,104.55
339.029,103.82
339.426,104.55
340.02,103.82
340.611,104.42
340.813,103.82
341.008,103.5
341.206,104.22
341.605,103.82
341.802,104.22
342.397,103.5
342.591,103.82
342.789,104.55
342.985,103.82
343.182,104.22
343.579,103.82
343.776,104.22
344.174,104.55
344.968,104.22
345.16,103.82
345.558,104.55
345.755,103.82
346.151,104.55
346.349,103.82
346.545,104.22
346.743,104.55
347.337,103.82
347.731,104.55
348.326,104.22
348.521,103.5
348.724,103.82
348.918,104.55
349.116,104.22
349.313,103.82
349.911,103.5
350.104,104.22
350.303,104.55
350.501,104.22
350.698,103.5
350.894,104.22
351.094,103.5
351.886,104.22
352.082,103.5
352.477,103.82
352.679,103.5
353.072,104.22
353.268,103.82
353.664,104.55
354.059,103.82
354.458,104.22
354.656,104.55
354.852,104.22
357.027,103.5
357.622,103.82
357.818,103.5
358.217,104.22
358.412,103.5
358.807,104.22
359.2,103.5
359.398,104.42
359.598,104.1
359.795,104.42
359.993,103.82
360.389,103.5
360.785,104.22
360.982,103.5
361.181,104.22
361.379,103.5
361.578,104.22
363.756,103.5
363.955,104.22
364.349,103.5
364.744,104.22
366.128,103.5
366.725,104.22
367.91,103.5
368.107,104.22
369.294,103.5
369.492,104.22
371.67,103.5
371.865,104.55
372.061,104.22
372.462,104.55
372.657,104.22
373.25,103.5
373.449,104.22
375.032,103.5
375.228,104.22
376.416,103.5
376.62,104.22
376.812,103.5
377.009,104.22
378.789,103.5
378.988,104.22
379.778,103.5
379.978,104.22
380.375,103.5
380.571,104.22
384.328,103.9
384.525,104.22
385.119,104.46
385.712,104.22
387.1,104.46
387.293,104.22
387.493,104.46
387.691,103.9
387.89,104.22
388.085,103.9
388.283,104.46
389.272,104.22
389.668,104.46
389.868,104.14
390.063,104.22
390.459,104.14
390.657,104.46
390.858,104.22
391.25,104.14
391.448,104.22
391.647,104.14
391.842,104.22
392.834,104.14
393.033,103.9
393.231,104.22
393.428,104.46
394.018,104.22
394.216,104.46
394.416,103.9
394.612,104.46
394.811,104.22
395.209,104.46
395.404,104.22
395.601,104.46
395.8,103.9
396,104.22
396.196,104.46
396.396,104.22
396.789,104.46
397.184,104.22
397.385,104.46
397.778,103.9
397.974,104.46
398.37,104.14
398.57,104.46
398.766,104.14
398.966,104.46
399.164,103.74
399.36,104.22
399.556,104.14
399.763,104.46
399.953,104.14
400.153,104.46
400.348,104.14
400.744,104.46
400.943,104.14
401.138,104.46
401.339,104.14
401.733,104.46
401.93,104.14
402.132,104.46
402.326,104.14
402.723,104.46
402.922,104.14
403.118,104.46
403.316,104.14
403.513,104.46
403.714,104.14
403.908,104.46
404.108,104.14
404.702,104.46
405.689,104.14
406.086,104.46
406.284,104.14
407.072,104.46
407.272,104.14
407.865,104.46
408.259,104.14
411.425,104.46
411.623,104.14
412.215,104.46
412.416,104.14
416.766,104.46
417.162,104.14
417.76,104.46
417.959,104.14
418.941,104.46
419.137,104.14
419.931,104.46
420.128,104.14
423.094,104.46
423.296,104.14
423.689,104.46
424.085,104.14
428.438,103.42
428.633,104.14
430.413,103.82
430.612,104.14
432.392,103.42
432.59,104.14
445.649,103.82
445.845,104.14
446.241,103.82
446.438,104.14
449.21,103.82
449.999,104.14
450.397,103.82
450.591,104.14
452.375,103.82
452.769,104.14
455.54,104.05
455.736,104.14
456.331,104.05
456.527,103.82
456.728,104.14
456.922,103.82
457.517,104.14
457.913,103.82
459.098,104.14
459.297,104.05
459.493,103.82
460.485,104.05
460.681,104.14
460.879,103.82
461.077,104.14
461.473,103.82
462.066,104.14
462.263,103.82
462.46,104.05
462.659,103.82
462.859,104.14
463.056,103.82
463.646,104.05
463.846,104.14
464.042,103.82
464.239,104.05
464.639,103.82
464.836,104.05
465.033,103.82
465.428,104.14
465.624,103.82
466.02,104.14
466.219,103.82
466.615,104.14
466.81,104.05
467.013,104.37
467.206,104.14
467.405,104.05
467.602,103.82
467.802,104.05
468.196,104.37
468.398,104.05
468.796,104.14
469.186,104.37
469.384,103.82
469.775,104.05
469.976,103.82
470.172,104.05
471.754,103.82
471.954,104.14
472.15,104.05
472.944,104.37
473.14,104.05
476.107,103.82
476.304,104.05
476.504,104.37
476.703,104.05
479.864,103.82
480.063,104.05
484.416,103.82
484.613,104.05
492.924,103.45
493.124,104.05
501.43,103.73
501.627,104.05
504.399,103.45
504.596,104.05
505.978,103.73
506.179,104.05
508.352,103.73
508.748,104.05
509.934,103.73
510.134,104.05
511.518,103.73
512.308,104.05
512.507,103.73
512.705,104.05
513.496,103.73
513.889,104.05
514.688,103.73
514.879,104.05
515.87,103.73
516.067,104.05
516.269,103.73
516.662,104.05
516.858,103.73
517.451,104.05
517.65,103.73
518.44,104.05
518.638,103.73
519.429,104.05
519.63,103.73
520.221,104.05
520.817,103.73
521.409,104.05
521.606,103.73
521.803,104.05
522.397,103.73
522.595,104.05
523.384,103.73
524.178,104.05
524.777,103.73
524.968,104.05
525.363,103.73
525.759,104.05
526.157,103.73
526.354,104.05
527.145,103.13
527.341,103.73
527.737,104.05
528.133,103.73
529.52,103.96
529.715,103.73
529.917,104.05
530.112,103.73
530.508,104.05
530.703,103.73
530.905,104.05
531.299,103.73
531.697,104.05
532.484,103.73
532.684,104.05
532.881,103.73
533.078,104.05
533.278,103.73
534.069,103.13
534.264,103.73
534.86,103.13
535.056,103.73
537.032,103.13
537.236,103.73
537.629,104.05
537.825,103.73
538.024,103.13
538.222,103.73
538.422,103.13
538.614,103.73
539.408,104.05
539.605,103.73
540.397,103.13
540.599,103.73
542.573,103.13
542.771,103.73
543.76,103.13
543.959,103.73
545.936,103.13
546.131,103.73
546.532,103.13
546.729,103.73
546.925,103.13
547.127,103.73
547.322,103.13
547.521,103.73
547.718,103.13
547.917,103.73
548.707,103.96
549.102,103.73
549.694,103.13
550.092,103.73
554.839,103.13
555.237,103.73
555.433,103.13
556.223,103.73
556.42,103.37
556.619,103.73
556.816,103.13
557.016,103.73
557.608,104.05
557.804,103.73
559.985,103.13
560.775,103.73
560.972,103.13
561.169,103.37
561.365,103.13
561.764,103.37
561.96,103.13
562.154,103.73
562.749,103.13
562.947,103.73
563.145,103.13
564.529,103.96
564.728,103.73
565.122,103.96
565.526,103.73
565.719,103.13
565.917,103.37
566.112,103.73
566.311,103.37
566.513,103.73
566.705,103.37
566.904,103.73
567.101,103.96
567.496,103.73
568.091,103.96
568.486,103.73
568.683,103.96
568.884,103.73
569.079,103.96
569.475,103.73
569.675,103.96
569.869,103.37
570.858,103.13
571.055,103.96
571.255,103.13
571.451,103.04
571.648,103.37
571.845,103.96
572.045,103.37
572.241,103.96
572.438,103.37
572.836,103.13
573.033,103.96
573.231,103.73
573.427,103.04
573.627,103.37
573.824,103.13
574.023,103.37
574.218,103.96
575.211,103.73
575.406,103.96
575.607,103.04
575.801,103.37
576.005,103.64
576.395,103.96
576.986,103.73
577.385,103.96
578.572,103.73
578.768,103.37
578.968,103.96
579.166,103.13
579.367,103.37
579.559,103.04
579.759,103.37
579.956,103.04
580.155,103.73
580.349,103.13
580.548,103.04
580.944,103.37
581.141,103.96
581.34,103.64
581.538,103.96
581.739,103.04
582.132,103.73
582.327,103.96
582.528,103.37
582.723,103.04
582.922,103.37
583.118,103.96
583.318,103.37
583.514,103.04
583.911,103.13
584.113,103.37
584.307,103.13
584.504,103.04
585.295,103.64
585.494,103.04
586.087,103.37
586.284,103.04
586.486,103.37
586.878,103.04
587.275,103.13
587.474,103.37
588.657,103.04
589.053,103.37
589.45,103.04
590.043,103.64
590.24,103.04
590.834,103.37
591.033,103.04
591.428,103.37
591.624,103.64
591.823,103.04
592.222,103.37
592.415,103.04
592.612,103.37
592.812,103.04
594.397,103.37
594.592,103.04
594.788,103.37
594.986,103.04
595.578,103.37
595.781,103.04
595.974,103.37
596.173,103.04
598.743,103.37
598.942,103.04
600.521,103.96
600.845,103.04
616.252,103.37
616.252,103.04
616.252,103.64
616.253,103.04
616.253,103.37
616.253,103.04
616.253,103.64
616.253,103.04
677.266,102.72
677.266,103.04
677.266,102.72
677.266,103.04
677.269,102.72
677.269,103.04
677.269,102.72
677.269,103.04
677.269,102.72
677.269,103.04
677.269,102.72
677.269,103.04
677.269,102.72
677.269,103.04
677.269,102.72
677.269,103.04
677.27,102.72
677.27,103.04
677.27,102.72
677.27,103.04
677.27,102.72
677.27,103.04
677.27,102.72
677.276,103.04
677.277,102.72
677.277,103.04
677.277,102.72
677.277,103.04
677.277,102.72
677.277,103.04
677.277,102.72
677.277,103.04
677.277,102.72
677.278,103.04
677.278,102.96
677.278,102.72
677.278,103.04
677.278,102.72
677.278,103.04
677.278,102.72
677.278,103.04
677.279,102.72
677.279,102.96
677.279,102.72
677.279,102.96
677.279,102.72
677.279,103.04
677.279,102.72
677.279,103.04
677.279,102.72
677.279,103.04
677.279,102.72
677.281,102.96
677.282,103.04
677.282,102.96
677.282,103.04
677.282,102.96
677.282,103.28
677.282,102.96
677.282,103.04
677.282,102.96
677.282,103.28
677.282,102.96
677.282,103.28
677.283,102.96
677.467,103.28
722.267,102.96
722.268,103.28
722.268,102.96
722.268,103.28
722.268,102.96
722.268,102.72
722.268,102.96
722.268,102.72
722.268,102.96
722.268,102.72
722.268,102.96
722.268,102.64
722.268,102.96
722.269,102.64
722.269,102.96
722.269,102.64
722.269,102.96
722.269,102.64
722.269,102.96
722.269,102.64
722.269,102.96
722.269,102.64
722.269,102.96
722.269,102.64
722.27,102.96
722.27,103.68
722.27,102.96
722.27,102.64
722.27,102.96
722.27,103.68
722.271,102.96
722.271,102.64
722.271,102.96
722.271,102.64
722.271,102.96
895.292,102.64
895.293,102.96
895.293,103.68
895.295,102.96
895.296,102.64
895.296,102.96
895.297,102.64
895.298,102.96
895.3,102.64
895.301,102.96
895.304,102.64
895.306,102.96
895.306,102.64
895.307,102.96
895.307,102.64
895.307,102.96
895.308,102.64
895.308,102.96
895.308,102.64
895.308,102.96
895.308,102.64
895.308,102.96
895.309,102.64
895.309,102.96
895.309,103.68
895.309,102.96
895.309,103.68
895.309,102.96
895.309,102.64
895.31,102.96
895.31,102.64
895.31,102.96
895.31,103.68
895.311,103.36
895.314,102.96
895.328,102.64
895.329,102.96
895.329,102.64
895.33,102.96
895.33,102.64
895.33,102.96
895.33,102.64
895.331,102.96
895.331,103.36
895.332,102.96
895.332,102.64
895.332,102.96
895.332,102.64
895.332,102.96
895.332,102.64
895.332,102.96
895.332,102.64
895.332,102.96
895.332,102.64
895.333,102.96
895.333,102.64
895.333,102.96
895.333,102.64
895.334,103.68
895.334,102.96
895.334,102.64
895.334,102.96
895.335,102.64
895.335,102.96
895.335,102.64
895.335,102.96
895.335,102.64
895.335,102.96
895.335,102.64
895.335,102.96
895.335,103.68
895.335,102.64
895.336,102.96
895.336,102.64
895.336,102.96
895.336,102.64
895.336,102.96
895.336,102.64
895.336,102.96
895.336,102.64
895.337,103.36
895.337,102.64
895.337,103.36
895.337,102.64
895.337,102.96
895.337,102.64
895.337,103.36
895.338,102.96
895.338,102.64
895.338,102.96
895.338,102.64
895.338,102.96
895.338,102.64
895.338,102.96
895.339,102.64
895.34,103.36
895.34,102.64
895.34,103.36
895.34,102.64
895.34,103.36
895.341,102.64
895.341,102.96
895.341,102.64
895.341,103.36
895.342,102.64
895.342,103.36
895.342,102.96
895.342,102.64
895.342,103.36
895.343,102.64
895.343,103.36
895.343,102.96
895.345,102.64
895.345,103.36
895.345,102.64
895.345,103.36
895.345,102.64
895.345,103.36
895.346,102.64
895.347,103.36
895.347,102.64
895.347,102.96
895.347,103.68
895.348,103.36
895.35,102.96
895.35,103.36
895.35,102.64
895.35,103.36
895.351,102.64
895.351,103.36
895.351,102.64
895.351,103.36
895.352,102.64
895.352,103.36
895.352,102.64
895.352,103.36
895.352,102.64
895.352,103.36
895.353,102.64
895.353,103.36
895.354,102.64
895.354,103.36
895.354,102.64
895.354,103.36
895.354,102.64
895.355,103.36
895.355,102.64
895.355,103.36
895.355,102.64
895.356,103.36
895.357,102.64
895.358,103.36
895.358,102.64
895.359,103.36
895.36,102.64
895.36,103.36
895.36,102.64
895.36,103.59
895.36,103.36
895.36,102.64
895.361,103.36
895.361,102.64
895.361,103.36
895.361,102.64
895.361,103.36
895.361,102.64
895.361,103.59
895.362,102.64
895.362,103.36
895.362,102.64
895.362,103.36
895.362,103.59
895.362,103.36
895.363,102.64
895.363,103.36
895.363,102.64
895.363,103.36
895.363,102.64
895.363,103.36
895.363,102.64
895.364,103.36
895.364,102.64
895.364,103.36
895.364,102.64
895.364,103.36
895.364,102.64
895.364,103.36
895.364,102.64
895.364,103.36
895.365,102.64
895.365,103.36
895.365,102.64
895.365,103.36
895.365,102.64
895.365,103.36
895.365,102.64
895.365,103.36
895.365,103.59
895.365,103.36
895.365,103.59
895.366,103.36
895.366,103.04
895.366,103.36
895.366,102.64
895.366,103.36
895.366,103.04
895.366,103.36
895.367,102.32
895.367,103.36
895.367,103.59
895.367,103.36
895.367,103.04
895.367,103.36
895.367,103.04
895.368,102.64
895.368,103.04
895.368,103.27
895.369,103.04
895.369,103.36
895.369,103.27
895.369,103.59
895.369,103.36
895.369,102.55
895.369,103.36
895.37,102.64
895.37,103.36
895.37,102.64
895.37,103.04
895.37,103.36
895.37,102.64
895.37,103.36
895.37,102.64
895.37,103.36
895.37,102.87
895.371,103.36
895.371,102.64
895.371,103.36
895.371,102.64
895.371,103.36
895.371,102.64
895.372,103.36
895.372,103.59
895.372,103.36
895.372,103.59
895.372,103.36
895.372,103.59
895.372,102.87
895.372,103.36
895.372,103.59
895.372,103.27
895.373,103.59
895.373,103.36
895.373,103.59
895.373,103.36
895.373,103.27
895.373,103.36
895.373,102.64
895.373,103.04
895.373,103.36
895.373,102.32
895.374,103.59
895.374,103.36
895.374,102.64
895.374,103.36
895.374,102.87
895.374,103.04
895.374,103.36
895.375,103.59
895.375,103.36
895.376,103.59
895.376,103.27
895.376,103.36
895.376,103.27
895.376,103.36
895.376,103.59
895.376,102.64
895.376,103.36
895.376,102.64
895.376,103.59
895.376,103.36
895.376,103.04
895.377,103.36
895.377,103.27
895.377,103.36
895.377,103.59
895.377,103.36
895.377,103.04
895.377,103.36
895.377,103.27
895.377,103.04
895.378,103.36
895.378,103.04
895.378,103.27
895.378,102.55
895.378,102.64
895.378,103.36
895.379,102.87
895.379,103.36
895.379,103.59
895.379,103.27
895.379,103.59
895.379,102.64
895.38,103.36
895.38,103.04
895.38,102.64
895.38,103.36
895.38,103.27
895.38,103.36
895.38,103.27
895.38,102.64
895.38,103.36
895.381,103.59
895.381,103.36
895.381,103.59
895.381,102.87
895.381,103.59
895.382,103.27
895.382,103.59
895.382,102.87
895.382,103.59
895.382,103.36
895.382,102.64
895.382,103.04
895.382,102.64
895.382,102.32
895.382,102.55
895.383,103.59
895.383,103.27
895.383,102.87
895.383,103.59
895.383,102.64
895.383,103.36
895.383,102.64
895.383,103.04
895.383,103.27
895.383,102.87
895.383,103.27
895.383,103.59
895.384,102.64
895.384,102.55
895.384,103.27
895.385,103.59
895.385,102.87
895.385,103.59
895.385,103.27
895.385,103.59
895.385,102.87
895.385,103.59
895.385,102.87
895.386,103.27
895.386,102.64
895.386,103.59
895.386,103.27
895.386,103.59
895.386,103.36
895.386,103.59
895.386,103.27
895.386,103.59
895.386,103.27
895.386,103.59
895.386,102.55
895.387,102.87
895.387,103.27
895.387,102.55
895.387,102.87
895.387,103.27
895.387,102.55
895.387,103.27
895.387,103.59
895.387,103.27
895.387,102.55
895.388,103.27
895.388,102.55
895.388,103.27
895.388,102.67
895.389,103.27
895.389,102.55
895.389,103.59
895.389,103.27
895.389,102.55
895.389,103.59
895.389,103.27
895.389,103.59
895.389,102.55
895.389,103.27
895.389,102.55
895.39,103.27
895.39,103.59
895.39,103.27
895.39,102.87
895.39,102.55
895.39,103.27
895.39,103.59
895.39,103.27
895.39,103.59
